acc_L	ncc_id	match_tier	score	acc_match_key	ncc_match_key	provenance
7904	7_187_b_3191	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
7904	7_187_b_3192	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
7904	7_187_b_3193	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
7904	7_187_b_3194	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
7904	7_187_b_3195	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
7904	7_187_b_3196	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
7904	7_188_a_3197	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
7904	7_188_a_3198	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
7904	7_188_a_3199	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
7904	7_188_a_3200	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
7904	7_188_a_3201	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
7904	7_188_a_3202	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
7904	7_188_a_3203	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
7904	7_188_a_3204	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
7904	7_188_a_3205	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
7904	7_190_a_3220	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
30779	7_187_a_3182	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
30779	7_187_a_3183	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
30779	7_187_a_3184	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
30779	7_187_a_3185	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
30779	7_187_a_3186	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
30779	7_187_b_3187	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
30779	7_187_b_3188	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
30779	7_187_b_3189	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
30779	7_187_b_3190	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
30779	7_187_b_3191	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
30779	7_187_b_3192	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
30779	7_187_b_3193	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
30779	7_187_b_3194	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
30779	7_187_b_3195	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
30779	7_187_b_3196	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
30779	7_188_a_3197	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
30779	7_188_a_3198	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
30779	7_188_a_3199	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
30779	7_188_a_3200	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
30779	7_188_a_3201	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
30779	7_188_a_3202	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
30779	7_188_a_3203	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
30779	7_188_a_3204	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
30779	7_188_a_3205	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
30779	7_190_a_3220	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33057	7_187_a_3182	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33057	7_187_a_3183	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33057	7_187_a_3184	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33057	7_187_a_3185	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33057	7_187_a_3186	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33057	7_187_b_3187	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33057	7_187_b_3188	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33057	7_187_b_3189	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33057	7_187_b_3190	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33057	7_187_b_3191	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33057	7_187_b_3192	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33057	7_187_b_3193	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33057	7_187_b_3194	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33057	7_187_b_3195	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33057	7_187_b_3196	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33057	7_188_a_3197	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33057	7_188_a_3198	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33057	7_188_a_3199	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33057	7_188_a_3200	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33057	7_188_a_3201	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33057	7_188_a_3202	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33057	7_188_a_3203	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33057	7_188_a_3204	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33057	7_188_a_3205	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33057	7_190_a_3220	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33058	7_187_a_3182	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33058	7_187_a_3183	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33058	7_187_a_3184	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33058	7_187_a_3185	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33058	7_187_a_3186	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33058	7_187_b_3187	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33058	7_187_b_3188	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33058	7_187_b_3189	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33058	7_187_b_3190	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33058	7_187_b_3191	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33058	7_187_b_3192	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33058	7_187_b_3193	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33058	7_187_b_3194	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33058	7_187_b_3195	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33058	7_187_b_3196	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33058	7_188_a_3197	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33058	7_188_a_3198	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33058	7_188_a_3199	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33058	7_188_a_3200	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33058	7_188_a_3201	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33058	7_188_a_3202	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33058	7_188_a_3203	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33058	7_188_a_3204	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33058	7_188_a_3205	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33058	7_190_a_3220	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33060	7_187_a_3182	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33060	7_187_a_3183	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33060	7_187_a_3184	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33060	7_187_a_3185	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33060	7_187_a_3186	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33060	7_187_b_3187	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33060	7_187_b_3188	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33060	7_187_b_3189	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33060	7_187_b_3190	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33060	7_187_b_3191	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33060	7_187_b_3192	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33060	7_187_b_3193	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33060	7_187_b_3194	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33060	7_187_b_3195	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33060	7_187_b_3196	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33060	7_188_a_3197	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33060	7_188_a_3198	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33060	7_188_a_3199	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33060	7_188_a_3200	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33060	7_188_a_3201	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33060	7_188_a_3202	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33060	7_188_a_3203	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33060	7_188_a_3204	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33060	7_188_a_3205	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33060	7_190_a_3220	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33061	7_187_a_3182	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33061	7_187_a_3183	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33061	7_187_a_3184	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33061	7_187_a_3185	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33061	7_187_a_3186	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33061	7_187_b_3187	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33061	7_187_b_3188	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33061	7_187_b_3189	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33061	7_187_b_3190	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33061	7_187_b_3191	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33061	7_187_b_3192	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33061	7_187_b_3193	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33061	7_187_b_3194	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33061	7_187_b_3195	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33061	7_187_b_3196	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33061	7_188_a_3197	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33061	7_188_a_3198	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33061	7_188_a_3199	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33061	7_188_a_3200	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33061	7_188_a_3201	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33061	7_188_a_3202	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33061	7_188_a_3203	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33061	7_188_a_3204	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33061	7_188_a_3205	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
33061	7_190_a_3220	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39979	7_187_a_3182	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39979	7_187_a_3183	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39979	7_187_a_3184	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39979	7_187_a_3185	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39979	7_187_a_3186	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39979	7_187_b_3187	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39979	7_187_b_3188	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39979	7_187_b_3189	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39979	7_187_b_3190	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39979	7_187_b_3191	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39979	7_187_b_3192	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39979	7_187_b_3193	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39979	7_187_b_3194	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39979	7_187_b_3195	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39979	7_187_b_3196	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39979	7_188_a_3197	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39979	7_188_a_3198	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39979	7_188_a_3199	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39979	7_188_a_3200	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39979	7_188_a_3201	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39979	7_188_a_3202	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39979	7_188_a_3203	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39979	7_188_a_3204	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39979	7_188_a_3205	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39979	7_190_a_3220	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39980	7_187_a_3182	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39980	7_187_a_3183	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39980	7_187_a_3184	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39980	7_187_a_3185	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39980	7_187_a_3186	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39980	7_187_b_3187	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39980	7_187_b_3188	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39980	7_187_b_3189	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39980	7_187_b_3190	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39980	7_187_b_3191	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39980	7_187_b_3192	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39980	7_187_b_3193	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39980	7_187_b_3194	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39980	7_187_b_3195	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39980	7_187_b_3196	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39980	7_188_a_3197	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39980	7_188_a_3198	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39980	7_188_a_3199	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39980	7_188_a_3200	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39980	7_188_a_3201	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39980	7_188_a_3202	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39980	7_188_a_3203	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39980	7_188_a_3204	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39980	7_188_a_3205	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
39980	7_190_a_3220	D	0.889	jayarama	jhayarama	agent-proposed:approve:D-exact_after_key_repair
7926	7_198_b_3339	D	0.9	jayaditya	jhayaditya	agent-proposed:approve:D-exact_after_key_repair
7926	7_198_b_3340	D	0.9	jayaditya	jhayaditya	agent-proposed:approve:D-exact_after_key_repair
7926	7_198_b_3341	D	0.9	jayaditya	jhayaditya	agent-proposed:approve:D-exact_after_key_repair
7926	7_198_b_3342	D	0.9	jayaditya	jhayaditya	agent-proposed:approve:D-exact_after_key_repair
7927	7_198_b_3339	D	0.9	jayaditya	jhayaditya	agent-proposed:approve:D-exact_after_key_repair
7927	7_198_b_3340	D	0.9	jayaditya	jhayaditya	agent-proposed:approve:D-exact_after_key_repair
7927	7_198_b_3341	D	0.9	jayaditya	jhayaditya	agent-proposed:approve:D-exact_after_key_repair
7927	7_198_b_3342	D	0.9	jayaditya	jhayaditya	agent-proposed:approve:D-exact_after_key_repair
7928	7_198_b_3339	D	0.9	jayaditya	jhayaditya	agent-proposed:approve:D-exact_after_key_repair
7928	7_198_b_3340	D	0.9	jayaditya	jhayaditya	agent-proposed:approve:D-exact_after_key_repair
7928	7_198_b_3341	D	0.9	jayaditya	jhayaditya	agent-proposed:approve:D-exact_after_key_repair
7928	7_198_b_3342	D	0.9	jayaditya	jhayaditya	agent-proposed:approve:D-exact_after_key_repair
8119	7_287_a_4712	D	0.909	jivatkriya	jhivatkriya	agent-proposed:approve:D-exact_after_key_repair
7836	7_175_a_3010	D	0.9	jayadatta	jhayadatta	agent-proposed:approve:D-exact_after_key_repair
7836	7_175_b_3011	D	0.9	jayadatta	jhayadatta	agent-proposed:approve:D-exact_after_key_repair
33056	7_186_b_3178	D	0.9	jayaratna	jhayaratna	agent-proposed:approve:D-exact_after_key_repair
39978	7_186_b_3178	D	0.9	jayaratna	jhayaratna	agent-proposed:approve:D-exact_after_key_repair
8416	7_380_a_6224	D	0.909	jvarankusa	jhvarankusa	agent-proposed:approve:D-exact_after_key_repair
8143	7_294_a_4831	D	0.9	jivamisra	jhivamisra	agent-proposed:approve:D-exact_after_key_repair
8162	7_278_a_4556	D	0.889	jainendra	jhinendra	agent-proposed:reject:D-person_vs_work
8162	7_306_b_5110	D	0.9	jainendra	jhainendra	agent-proposed:approve:D-exact_after_key_repair
7742	7_147_b_2479	D	0.889	jatamani	jhatamani	agent-proposed:approve:D-exact_after_key_repair
7742	7_147_b_2480	D	0.889	jatamani	jhatamani	agent-proposed:approve:D-exact_after_key_repair
30771	7_147_b_2479	D	0.889	jatamani	jhatamani	agent-proposed:approve:D-exact_after_key_repair
30771	7_147_b_2480	D	0.889	jatamani	jhatamani	agent-proposed:approve:D-exact_after_key_repair
33014	7_147_b_2479	D	0.889	jatamani	jhatamani	agent-proposed:approve:D-exact_after_key_repair
33014	7_147_b_2480	D	0.889	jatamani	jhatamani	agent-proposed:approve:D-exact_after_key_repair
43481	7_147_b_2479	D	0.889	jatamani	jhatamani	agent-proposed:approve:D-exact_after_key_repair
43481	7_147_b_2480	D	0.889	jatamani	jhatamani	agent-proposed:approve:D-exact_after_key_repair
5417.1	7_344_a_5627	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
5417.1	7_344_a_5628	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
5417.1	7_344_a_5629	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
5417.1	7_344_a_5630	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
5417.1	7_344_a_5631	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
5417.1	7_344_a_5632	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
5417.1	7_344_a_5633	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
5417.1	7_344_b_5634	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
5417.1	7_344_b_5635	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
5417.1	7_344_b_5636	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
5417.1	7_344_b_5637	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
5417.1	7_344_b_5638	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
8266	7_344_a_5627	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
8266	7_344_a_5628	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
8266	7_344_a_5629	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
8266	7_344_a_5630	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
8266	7_344_a_5631	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
8266	7_344_a_5632	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
8266	7_344_a_5633	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
8266	7_344_b_5634	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
8266	7_344_b_5635	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
8266	7_344_b_5636	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
8266	7_344_b_5637	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
8266	7_344_b_5638	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
8267	7_344_a_5627	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
8267	7_344_a_5628	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
8267	7_344_a_5629	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
8267	7_344_a_5630	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
8267	7_344_a_5631	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
8267	7_344_a_5632	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
8267	7_344_a_5633	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
8267	7_344_b_5634	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
8267	7_344_b_5635	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
8267	7_344_b_5636	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
8267	7_344_b_5637	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
8267	7_344_b_5638	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
8268	7_344_a_5627	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
8268	7_344_a_5628	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
8268	7_344_a_5629	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
8268	7_344_a_5630	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
8268	7_344_a_5631	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
8268	7_344_a_5632	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
8268	7_344_a_5633	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
8268	7_344_b_5634	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
8268	7_344_b_5635	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
8268	7_344_b_5636	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
8268	7_344_b_5637	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
8268	7_344_b_5638	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
8269	7_344_a_5627	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
8269	7_344_a_5628	D	0.909	jnanananda	jhnanananda	agent-proposed:approve:D-exact_after_key_repair
