repo	commit	path	kind	loc	contour	live_edge	disposition	evidence
SanskritLexicography	af58b3b01836	RussianTranslation/src/pwg_tm_fragmentize.py	source	301	2	entrypoint	reviewed	.github/workflows/ci.yml:194 | .github/workflows/ci.yml:194 | RussianTranslation/.ai_state.md:5
SanskritLexicography	af58b3b01836	RussianTranslation/src/pwg_tm_gates.py	source	278	5	import-depth-1	reviewed	RussianTranslation/tests/test_pwg_tm_generate.py:13 import pwg_tm_gates | RussianTranslation/src/pwg_tm_generate.py:35 import pwg_tm_gates
SanskritLexicography	af58b3b01836	RussianTranslation/src/pwg_tm_generate.py	source	1375	5	import-depth-1	reviewed	RussianTranslation/tests/test_pwg_tm_generate.py:14 import pwg_tm_generate | RussianTranslation/tests/test_pwg_tm_wave2_policy.py:9 import pwg_tm_generate
SanskritLexicography	af58b3b01836	RussianTranslation/src/pwg_tm_judge_shards.py	source	44	5	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pwg_tm_migrate_v1.py	source	125	5	entrypoint	reviewed	.github/workflows/ci.yml:193 | .github/workflows/ci.yml:193
SanskritLexicography	af58b3b01836	RussianTranslation/src/pwg_tm_priority.py	source	464	2	entrypoint	reviewed	.github/workflows/ci.yml:195 | .github/workflows/ci.yml:195
SanskritLexicography	af58b3b01836	RussianTranslation/src/pwg_tm_quality.py	source	540	5	import-depth-1	reviewed	RussianTranslation/tests/test_pwg_tm_generate.py:15 import pwg_tm_quality
SanskritLexicography	af58b3b01836	RussianTranslation/src/pwg_tm_refresh_sample.py	source	63	5	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pwg_tm_release.py	source	181	5	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pwg_tm_sample400_gloss_drafts.py	source	105	5	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pwg_tm_sample400_sense_drafts.py	source	146	5	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pwg_tm_unique_unfilled.py	source	53	5	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pwg_tm_w2_run.py	source	161	5	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/pwg_tm_wave2_policy.py	source	160	5	import-depth-1	reviewed	RussianTranslation/src/tm_retrieval_eval.py:424 import pwg_tm_wave2_policy | RussianTranslation/tests/test_pwg_tm_wave2_policy.py:11 import pwg_tm_wave2_policy | RussianTranslation/src/pwg_tm_generate.py:36 import pwg_tm_wave2_policy
SanskritLexicography	af58b3b01836	RussianTranslation/src/reglue_overlap.py	source	337	2	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/release_readiness.py	source	144	7	entrypoint	reviewed	.github/workflows/ci.yml:358 | .github/workflows/ci.yml:358 | .github/workflows/ci.yml:401
SanskritLexicography	af58b3b01836	RussianTranslation/src/renou.py	source	157	6	import-depth-1	reviewed	RussianTranslation/src/annotate_renou.py:28 import renou | RussianTranslation/src/renou_glossary.py:28 import renou | RussianTranslation/src/annotate_genres.py:44 import renou
SanskritLexicography	af58b3b01836	RussianTranslation/src/renou_audit.py	source	279	6	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/renou_corpus_map.py	source	80	6	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/renou_glossary.py	source	168	3	entrypoint	reviewed	RussianTranslation/.ai_state.md:6024
SanskritLexicography	af58b3b01836	RussianTranslation/src/renou_h4_citation_bias.py	source	237	6	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/renou_h4_figures.py	source	99	6	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/renou_h6_zipf.py	source	207	6	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/renou_pilot_evidence.py	source	163	6	entrypoint	reviewed	RussianTranslation/.ai_state.md:1448
SanskritLexicography	af58b3b01836	RussianTranslation/src/renou_pilot_sample.py	source	321	6	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/renou_pipeline.py	source	105	6	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/renou_portrait.py	source	159	6	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/renou_register.py	source	133	3	import-depth-1	reviewed	RussianTranslation/src/renou_glossary.py:29 import renou_register | RussianTranslation/src/renou.py:137 import renou_register | RussianTranslation/src/build_dcs_renou.py:73 import renou_register
SanskritLexicography	af58b3b01836	RussianTranslation/src/renou_sigla.py	source	147	6	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/renou_stage_redundancy_check.py	source	215	6	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/resolve_xrefs.py	source	99	6	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/reverse_index.py	source	212	7	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/review_binding.py	source	343	6	entrypoint	reviewed	.github/workflows/ci.yml:203 | .github/workflows/ci.yml:203
SanskritLexicography	af58b3b01836	RussianTranslation/src/review_changelog_guard.py	source	124	8	entrypoint	reviewed	.github/workflows/ci.yml:337 | .github/workflows/ci.yml:337 | .github/workflows/ci.yml:339
SanskritLexicography	af58b3b01836	RussianTranslation/src/review_evidence_preflight.py	source	78	6	import-depth-1	reviewed	RussianTranslation/src/eval/build_bli_gold_b1_500_sheet.py:59 import review_evidence_preflight
SanskritLexicography	af58b3b01836	RussianTranslation/src/review_residue_gate.py	source	290	6	entrypoint	reviewed	.github/workflows/ci.yml:206 | .github/workflows/ci.yml:206 | RussianTranslation/.ai_state.md:1159
SanskritLexicography	af58b3b01836	RussianTranslation/src/review_sheet_standard.py	source	124	6	entrypoint	reviewed	~/.claude/commands/pwg-review-packet.md:13 | ~/.claude/commands/pwg-review-packet.md:13 | ~/.claude/commands/pwg-review-packet.md:39
SanskritLexicography	af58b3b01836	RussianTranslation/src/roadmap_check.py	source	155	9	entrypoint	reviewed	.github/workflows/ci.yml:323 | .github/workflows/ci.yml:323
SanskritLexicography	af58b3b01836	RussianTranslation/src/root_glue_translated.py	source	114	2	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/root_units.py	source	110	2	entrypoint	reviewed	RussianTranslation/.ai_state.md:2776
SanskritLexicography	af58b3b01836	RussianTranslation/src/ru_style_sweep.py	source	748	3	entrypoint	reviewed	RussianTranslation/.ai_state.md:5100 | RussianTranslation/.ai_state.md:5100
SanskritLexicography	af58b3b01836	RussianTranslation/src/run_batch.py	source	725	4	entrypoint	reviewed	.github/workflows/ci.yml:345 | .github/workflows/ci.yml:345 | .github/workflows/ci.yml:346
SanskritLexicography	af58b3b01836	RussianTranslation/src/rv_added_by_one_diagnosis.py	source	519	6	entrypoint	reviewed	RussianTranslation/.ai_state.md:216 | RussianTranslation/.ai_state.md:216
SanskritLexicography	af58b3b01836	RussianTranslation/src/rv_divergence_explain.py	source	257	6	entrypoint	reviewed	RussianTranslation/.ai_state.md:413 | RussianTranslation/.ai_state.md:413
SanskritLexicography	af58b3b01836	RussianTranslation/src/rv_divergence_type.py	source	659	6	entrypoint	reviewed	RussianTranslation/.ai_state.md:375 | RussianTranslation/.ai_state.md:375
SanskritLexicography	af58b3b01836	RussianTranslation/src/rv_griffith_extract.py	source	185	6	entrypoint	reviewed	RussianTranslation/.ai_state.md:360 | RussianTranslation/.ai_state.md:756
SanskritLexicography	af58b3b01836	RussianTranslation/src/rv_jamison_brereton_extract.py	source	696	6	entrypoint	reviewed	RussianTranslation/.ai_state.md:286 | RussianTranslation/.ai_state.md:286
SanskritLexicography	af58b3b01836	RussianTranslation/src/rv_org_root.py	source	28	6	import-depth-1	reviewed	RussianTranslation/src/rv_jamison_brereton_extract.py:66 import rv_org_root | RussianTranslation/src/rv_spine_build.py:34 import rv_org_root | RussianTranslation/src/rv_renou_citations.py:38 import rv_org_root
SanskritLexicography	af58b3b01836	RussianTranslation/src/rv_pada_align.py	source	925	6	entrypoint	reviewed	.github/workflows/ci.yml:229 | .github/workflows/ci.yml:229 | RussianTranslation/.ai_state.md:13
SanskritLexicography	af58b3b01836	RussianTranslation/src/rv_pada_align_selftest.py	test	237	6	import-depth-1	reviewed	RussianTranslation/src/rv_pada_align.py:894 import rv_pada_align_selftest
SanskritLexicography	af58b3b01836	RussianTranslation/src/rv_pipeline_bridge.py	source	274	6	entrypoint	reviewed	RussianTranslation/.ai_state.md:380 | RussianTranslation/.ai_state.md:380
SanskritLexicography	af58b3b01836	RussianTranslation/src/rv_renou_citations.py	source	255	6	entrypoint	reviewed	RussianTranslation/.ai_state.md:361
SanskritLexicography	af58b3b01836	RussianTranslation/src/rv_renou_evp_witness.py	source	221	6	entrypoint	reviewed	RussianTranslation/.ai_state.md:300 | RussianTranslation/.ai_state.md:300
SanskritLexicography	af58b3b01836	RussianTranslation/src/rv_spine_build.py	source	546	6	entrypoint	reviewed	RussianTranslation/.ai_state.md:361
SanskritLexicography	af58b3b01836	RussianTranslation/src/rv_wisdomlib_bridge.py	source	336	6	import-depth-1	reviewed	RussianTranslation/tests/test_rv_spine.py:245 import rv_wisdomlib_bridge
SanskritLexicography	af58b3b01836	RussianTranslation/src/rv_wordlevel_align.py	source	392	6	import-depth-1	reviewed	RussianTranslation/tests/test_rv_spine.py:246 import rv_wordlevel_align
SanskritLexicography	af58b3b01836	RussianTranslation/src/rv_wordlevel_gold.py	source	340	6	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/rv_wordlevel_gold_labels.py	source	162	6	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/safe_filename.py	source	71	1	import-depth-1	reviewed	RussianTranslation/src/pilot/h1210/prep_pack.py:957 import safe_filename | RussianTranslation/src/pilot/coordinator.py:78 import safe_filename | RussianTranslation/src/pilot/sense_count.py:126 import safe_filename
SanskritLexicography	af58b3b01836	RussianTranslation/src/sample_glyph_quarantine.py	source	230	1	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/sanity_glyph_resegment.py	source	151	1	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/sanskrit_util.py	source	53	1	entrypoint	reviewed	RussianTranslation/.ai_state.md:5 | RussianTranslation/.ai_state.md:5
SanskritLexicography	af58b3b01836	RussianTranslation/src/saru_gloss_aggregate.py	source	275	5	entrypoint	reviewed	RussianTranslation/.ai_state.md:5051
SanskritLexicography	af58b3b01836	RussianTranslation/src/saru_gloss_sample.py	source	100	5	entrypoint	reviewed	RussianTranslation/.ai_state.md:5051
SanskritLexicography	af58b3b01836	RussianTranslation/src/saru_gloss_tm.py	source	134	5	entrypoint	reviewed	RussianTranslation/.ai_state.md:5035
SanskritLexicography	af58b3b01836	RussianTranslation/src/scale_preflight.py	source	250	2	entrypoint	reviewed	RussianTranslation/.ai_state.md:2776
SanskritLexicography	af58b3b01836	RussianTranslation/src/scale_route.py	source	78	2	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/sense_stratum.py	source	124	2	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/sheet_screening.py	source	119	6	import-depth-1	reviewed	RussianTranslation/src/build_g5_review_sheet.py:76 import sheet_screening | RussianTranslation/src/build_h180_review_sheets.py:49 import sheet_screening | RussianTranslation/src/h178_eval_bakeoff.py:52 import sheet_screening
SanskritLexicography	af58b3b01836	RussianTranslation/src/sibling_root.py	source	109	6	entrypoint	reviewed	.github/workflows/ci.yml:168 | .github/workflows/ci.yml:168
SanskritLexicography	af58b3b01836	RussianTranslation/src/slp1_norm.py	source	55	1	entrypoint	reviewed	RussianTranslation/.ai_state.md:2120
SanskritLexicography	af58b3b01836	RussianTranslation/src/spr_fulltext.py	source	136	6	entrypoint	reviewed	RussianTranslation/.ai_state.md:5132
SanskritLexicography	af58b3b01836	RussianTranslation/src/stage2_pregate.py	source	375	6	entrypoint	reviewed	docs/manuals/RUSSIANTRANSLATION_DEEP_MANUAL.md:590 | docs/manuals/RUSSIANTRANSLATION_DEEP_MANUAL.md:590 | RussianTranslation/.ai_state.md:1963
SanskritLexicography	af58b3b01836	RussianTranslation/src/store_flags.py	source	122	5	entrypoint	reviewed	RussianTranslation/.ai_state.md:5 | RussianTranslation/.ai_state.md:17
SanskritLexicography	af58b3b01836	RussianTranslation/src/store_path.py	source	264	5	entrypoint	reviewed	.github/workflows/ci.yml:261 | .github/workflows/ci.yml:261 | RussianTranslation/.ai_state.md:1796
SanskritLexicography	af58b3b01836	RussianTranslation/src/store_write.py	source	196	5	entrypoint	reviewed	RussianTranslation/.ai_state.md:4550 | RussianTranslation/.ai_state.md:4550
SanskritLexicography	af58b3b01836	RussianTranslation/src/synth_de_first.py	source	127	3	entrypoint	reviewed	RussianTranslation/.ai_state.md:2122 | RussianTranslation/PIPELINE_HISTORY.md:715 | RussianTranslation/PIPELINE_HISTORY.md:715
SanskritLexicography	af58b3b01836	RussianTranslation/src/synth_dispatch.py	source	542	3	entrypoint	reviewed	docs/manuals/RUSSIANTRANSLATION_DEEP_MANUAL.md:559 | docs/manuals/RUSSIANTRANSLATION_DEEP_MANUAL.md:559 | RussianTranslation/.ai_state.md:2115
SanskritLexicography	af58b3b01836	RussianTranslation/src/synth_score.py	source	103	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/tag_dict_from_source.py	source	194	6	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/tag_mw_from_source.py	source	151	6	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/terminology_build.py	source	230	3	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/tm_align.py	source	652	5	entrypoint	reviewed	.github/workflows/ci.yml:185 | .github/workflows/ci.yml:185 | RussianTranslation/.ai_state.md:2186
SanskritLexicography	af58b3b01836	RussianTranslation/src/tm_grade.py	source	800	5	entrypoint	reviewed	.github/workflows/ci.yml:184 | .github/workflows/ci.yml:184 | RussianTranslation/.ai_state.md:196
SanskritLexicography	af58b3b01836	RussianTranslation/src/tm_retrieval_eval.py	source	905	5	entrypoint	reviewed	.github/workflows/ci.yml:189 | .github/workflows/ci.yml:189
SanskritLexicography	af58b3b01836	RussianTranslation/src/tm_saru_align_labse.py	source	307	5	entrypoint	reviewed	.github/workflows/ci.yml:188 | .github/workflows/ci.yml:188
SanskritLexicography	af58b3b01836	RussianTranslation/src/triage_review_queue.py	source	312	6	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/validate_assembled_export.py	source	205	5	entrypoint	reviewed	.github/workflows/ci.yml:329 | .github/workflows/ci.yml:329
SanskritLexicography	af58b3b01836	RussianTranslation/src/validate_decisions.py	source	308	6	entrypoint	reviewed	.github/workflows/ci.yml:204 | .github/workflows/ci.yml:204
SanskritLexicography	af58b3b01836	RussianTranslation/src/validate_final_card_schema.py	source	354	6	entrypoint	reviewed	.github/workflows/ci.yml:327 | .github/workflows/ci.yml:327 | .github/workflows/ci.yml:328
SanskritLexicography	af58b3b01836	RussianTranslation/src/validate_interop.py	source	82	6	entrypoint	reviewed	.github/workflows/ci.yml:372 | .github/workflows/ci.yml:372 | .github/workflows/ci.yml:400
SanskritLexicography	af58b3b01836	RussianTranslation/src/validate_portrait_schema.py	source	120	6	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/validate_pwg_markup.py	source	171	6	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/validate_pwg_portrait.py	source	148	6	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/validate_release.py	source	136	6	entrypoint	reviewed	.github/workflows/ci.yml:404 | .github/workflows/ci.yml:404
SanskritLexicography	af58b3b01836	RussianTranslation/src/vedaweb_ru_witness.py	source	101	6	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	RussianTranslation/src/verify_root_glue.py	source	165	2	entrypoint	reviewed	RussianTranslation/.ai_state.md:2777
SanskritLexicography	af58b3b01836	RussianTranslation/src/whitney_grammar.py	source	191	6	entrypoint	reviewed	RussianTranslation/.ai_state.md:3351 | RussianTranslation/.ai_state.md:3351
SanskritLexicography	af58b3b01836	RussianTranslation/tests/test_h2252_boundary_refusals.py	test	144	6	entrypoint	reviewed	RussianTranslation/tests/ (pytest collection) | RussianTranslation/.ai_state.md:4235 | RussianTranslation/.ai_state.md:4235
SanskritLexicography	af58b3b01836	RussianTranslation/tests/test_h2892_supersede_reviewed_bytes.py	test	242	6	entrypoint	reviewed	RussianTranslation/tests/ (pytest collection)
SanskritLexicography	af58b3b01836	RussianTranslation/tests/test_ls_resolver_rvps_arity.py	test	86	6	entrypoint	reviewed	RussianTranslation/tests/ (pytest collection)
SanskritLexicography	af58b3b01836	RussianTranslation/tests/test_make_edition_cut_lf_determinism.py	test	97	7	entrypoint	reviewed	RussianTranslation/tests/ (pytest collection)
SanskritLexicography	af58b3b01836	RussianTranslation/tests/test_metalanguage_flags.py	test	125	3	entrypoint	reviewed	RussianTranslation/tests/ (pytest collection)
SanskritLexicography	af58b3b01836	RussianTranslation/tests/test_nws_ls_markup.py	test	351	1	entrypoint	reviewed	RussianTranslation/tests/ (pytest collection) | RussianTranslation/.ai_state.md:343 | RussianTranslation/.ai_state.md:343
SanskritLexicography	af58b3b01836	RussianTranslation/tests/test_pwg_cache_economy.py	test	176	2	entrypoint	reviewed	RussianTranslation/tests/ (pytest collection)
SanskritLexicography	af58b3b01836	RussianTranslation/tests/test_pwg_cache_prep_h2704.py	test	101	2	entrypoint	reviewed	RussianTranslation/tests/ (pytest collection)
SanskritLexicography	af58b3b01836	RussianTranslation/tests/test_pwg_cache_prep_h2756.py	test	41	2	entrypoint	reviewed	RussianTranslation/tests/ (pytest collection)
SanskritLexicography	af58b3b01836	RussianTranslation/tests/test_pwg_tm_canonical.py	test	106	5	entrypoint	reviewed	RussianTranslation/tests/ (pytest collection)
SanskritLexicography	af58b3b01836	RussianTranslation/tests/test_pwg_tm_export.py	test	101	5	entrypoint	reviewed	RussianTranslation/tests/ (pytest collection)
SanskritLexicography	af58b3b01836	RussianTranslation/tests/test_pwg_tm_generate.py	test	237	5	entrypoint	reviewed	RussianTranslation/tests/ (pytest collection)
SanskritLexicography	af58b3b01836	RussianTranslation/tests/test_pwg_tm_wave2_policy.py	test	61	5	entrypoint	reviewed	RussianTranslation/tests/ (pytest collection)
SanskritLexicography	af58b3b01836	RussianTranslation/tests/test_ru_style_sweep_lf_determinism.py	test	70	3	entrypoint	reviewed	RussianTranslation/tests/ (pytest collection)
SanskritLexicography	af58b3b01836	RussianTranslation/tests/test_rv_spine.py	test	672	6	entrypoint	reviewed	RussianTranslation/tests/ (pytest collection) | RussianTranslation/.ai_state.md:234 | RussianTranslation/.ai_state.md:306
SanskritLexicography	af58b3b01836	RussianTranslation/tests/test_saru_gloss_pipeline.py	test	165	5	entrypoint	reviewed	.github/workflows/ci.yml:134 | .github/workflows/ci.yml:134 | RussianTranslation/tests/ (pytest collection)
SanskritLexicography	af58b3b01836	RussianTranslation/tests/test_saru_gloss_tm.py	test	50	5	entrypoint	reviewed	.github/workflows/ci.yml:134 | RussianTranslation/tests/ (pytest collection) | RussianTranslation/.ai_state.md:5038
SanskritLexicography	af58b3b01836	RussianTranslation/tests/test_saru_gloss_wave2.py	test	64	5	entrypoint	reviewed	.github/workflows/ci.yml:134 | RussianTranslation/tests/ (pytest collection)
SanskritLexicography	af58b3b01836	RussianTranslation/tests/test_saru_gloss_wave3.py	test	36	5	entrypoint	reviewed	.github/workflows/ci.yml:134 | RussianTranslation/tests/ (pytest collection) | RussianTranslation/.ai_state.md:5047
SanskritLexicography	af58b3b01836	RussianTranslation/tests/test_store_flags.py	test	94	5	entrypoint	reviewed	RussianTranslation/tests/ (pytest collection)
SanskritLexicography	af58b3b01836	RussianTranslation/tests/test_tm_semantic_qe_retrieval.py	test	104	5	entrypoint	reviewed	RussianTranslation/tests/ (pytest collection)
SanskritLexicography	af58b3b01836	RussianTranslation/tools/gaps_s6_cyrillic_name_probe.py	source	139	6	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	scripts/changelog_duplicate_bullets.py	source	228	8	entrypoint	reviewed	.github/workflows/changelog-lint.yml:31 | .github/workflows/changelog-lint.yml:31
SanskritLexicography	af58b3b01836	scripts/eol_census.py	source	371	6	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	scripts/pre_push_stale_base_check.py	source	402	6	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	tools/audit_features_index_repo_cells.py	source	90	6	none	not-applicable	no proven live edge from a PWG-translation entrypoint
SanskritLexicography	af58b3b01836	tools/epistemic_integrity_check.py	source	189	6	entrypoint	reviewed	.github/workflows/epistemic-integrity.yml:23 | .github/workflows/epistemic-integrity.yml:51 | .github/workflows/epistemic-integrity.yml:51
SanskritLexicography	af58b3b01836	.github/workflows/changelog-lint.yml	workflow	31	8	entrypoint	reviewed	GitHub Actions trigger on push/PR
SanskritLexicography	af58b3b01836	.github/workflows/ci.yml	workflow	435	8	entrypoint	reviewed	GitHub Actions trigger on push/PR
SanskritLexicography	af58b3b01836	.github/workflows/codeql.yml	workflow	42	8	entrypoint	reviewed	GitHub Actions trigger on push/PR
SanskritLexicography	af58b3b01836	.github/workflows/dependabot-auto-merge.yml	workflow	38	8	entrypoint	reviewed	GitHub Actions trigger on push/PR
SanskritLexicography	af58b3b01836	.github/workflows/epistemic-integrity.yml	workflow	79	8	entrypoint	reviewed	GitHub Actions trigger on push/PR
SanskritLexicography	af58b3b01836	.github/workflows/findings-dashboard.yml	workflow	83	8	entrypoint	reviewed	GitHub Actions trigger on push/PR
SanskritLexicography	af58b3b01836	.github/workflows/link-check.yml	workflow	51	8	entrypoint	reviewed	GitHub Actions trigger on push/PR
SanskritLexicography	af58b3b01836	.github/workflows/overlay-tripwire.yml	workflow	97	8	entrypoint	reviewed	GitHub Actions trigger on push/PR
SanskritLexicography	af58b3b01836	.github/workflows/upstream-watch.yml	workflow	79	8	entrypoint	reviewed	GitHub Actions trigger on push/PR
SanskritLexicography	af58b3b01836	RussianTranslation/deploy/pwg-ru-max-orchestrator.service	service	14	8	entrypoint	reviewed	systemd unit (prod dispatcher)
SanskritLexicography	af58b3b01836	RussianTranslation/deploy/pwg-ru-max-orchestrator.timer	service	11	8	entrypoint	reviewed	systemd unit (prod dispatcher)
SanskritLexicography	af58b3b01836	RussianTranslation/schemas/decisions.schema.json	schema	75	7	asset	reviewed	export/card schema referenced by validators
SanskritLexicography	af58b3b01836	RussianTranslation/schemas/fixtures	schema	0	7	asset	reviewed	export/card schema referenced by validators
SanskritLexicography	af58b3b01836	RussianTranslation/schemas/ls_source_map_ext.json	schema	5	7	asset	reviewed	export/card schema referenced by validators
SanskritLexicography	af58b3b01836	RussianTranslation/schemas/pwg_batch_plan.schema.json	schema	58	7	asset	reviewed	export/card schema referenced by validators
SanskritLexicography	af58b3b01836	RussianTranslation/schemas/pwg_cache_event.schema.json	schema	64	7	asset	reviewed	export/card schema referenced by validators
SanskritLexicography	af58b3b01836	RussianTranslation/schemas/pwg_cache_request.schema.json	schema	44	7	asset	reviewed	export/card schema referenced by validators
SanskritLexicography	af58b3b01836	RussianTranslation/schemas/pwg_cache_run_manifest.schema.json	schema	55	7	asset	reviewed	export/card schema referenced by validators
SanskritLexicography	af58b3b01836	RussianTranslation/schemas/pwg_gateway_external_envelope.schema.json	schema	65	7	asset	reviewed	export/card schema referenced by validators
SanskritLexicography	af58b3b01836	RussianTranslation/schemas/pwg_gateway_external_response.schema.json	schema	40	7	asset	reviewed	export/card schema referenced by validators
SanskritLexicography	af58b3b01836	RussianTranslation/schemas/pwg_gateway_external_ticket.schema.json	schema	49	7	asset	reviewed	export/card schema referenced by validators
SanskritLexicography	af58b3b01836	RussianTranslation/schemas/pwg_markup.rnc	schema	119	7	asset	reviewed	export/card schema referenced by validators
SanskritLexicography	af58b3b01836	RussianTranslation/schemas/pwg_portrait_structural.schema.json	schema	177	7	asset	reviewed	export/card schema referenced by validators
SanskritLexicography	af58b3b01836	RussianTranslation/schemas/pwg_prompt_bundle.schema.json	schema	36	7	asset	reviewed	export/card schema referenced by validators
SanskritLexicography	af58b3b01836	RussianTranslation/schemas/pwg_route_comparison.schema.json	schema	67	7	asset	reviewed	export/card schema referenced by validators
SanskritLexicography	af58b3b01836	RussianTranslation/schemas/pwg_ru_final_card.schema.json	schema	611	7	asset	reviewed	export/card schema referenced by validators
SanskritLexicography	af58b3b01836	RussianTranslation/schemas/pwg_ru_lexicographic_portrait.schema.json	schema	98	7	asset	reviewed	export/card schema referenced by validators
SanskritLexicography	af58b3b01836	RussianTranslation/schemas/pwg_tm_canonical.schema.json	schema	471	7	asset	reviewed	export/card schema referenced by validators
SanskritLexicography	af58b3b01836	RussianTranslation/schemas/pwg_tm_ontolex.shacl.ttl	schema	33	7	asset	reviewed	export/card schema referenced by validators
SanskritLexicography	af58b3b01836	RussianTranslation/schemas/pwg_tm_tei_lex0.rng	schema	76	7	asset	reviewed	export/card schema referenced by validators
SanskritLexicography	af58b3b01836	RussianTranslation/schemas/pwg_tm_tei_lex0.sch	schema	24	7	asset	reviewed	export/card schema referenced by validators
SanskritLexicography	af58b3b01836	RussianTranslation/schemas/pwg_transport_envelope.schema.json	schema	85	7	asset	reviewed	export/card schema referenced by validators
SanskritLexicography	af58b3b01836	RussianTranslation/schemas/rv_translation_spine.schema.json	schema	205	7	asset	reviewed	export/card schema referenced by validators
SanskritLexicography	af58b3b01836	RussianTranslation/schemas/translation_memory.schema.json	schema	366	7	asset	reviewed	export/card schema referenced by validators
SanskritLexicography	af58b3b01836	RussianTranslation/src/pwg_tm_prompts/grok46_fragment_v1.txt	prompt	11	3	asset	reviewed	PWG TM prompt template
SanskritLexicography	af58b3b01836	RussianTranslation/pwg_ru_prompts/1_perevod.txt	prompt	394	3	asset	reviewed	pipeline prompt template
SanskritLexicography	af58b3b01836	RussianTranslation/pwg_ru_prompts/2_qa_sudya_opus.txt	prompt	278	3	asset	reviewed	pipeline prompt template
SanskritLexicography	af58b3b01836	RussianTranslation/pwg_ru_prompts/2_qa_sudya_yandexgpt.txt	prompt	221	3	asset	reviewed	pipeline prompt template
