g_kanda	g_sarga	g_verse	s_kanda	s_sarga	s_verse	score	class
3	30	30					gorresio_only
3	30	31					gorresio_only
3	30	32					gorresio_only
3	30	35					gorresio_only
3	30	36					gorresio_only
3	30	37					gorresio_only
3	30	40					gorresio_only
3	30	41					gorresio_only
3	30	42					gorresio_only
3	30	43					gorresio_only
3	30	44					gorresio_only
3	30	45					gorresio_only
3	30	46					gorresio_only
3	31	1					gorresio_only
3	31	2					gorresio_only
3	31	3					gorresio_only
3	31	4	3	25	4	0.726	matched
3	31	5	3	25	5	0.768	matched
3	31	6	3	25	7	0.455	matched
3	31	7	3	25	8	0.398	fuzzy
3	31	8	3	25	9	0.295	fuzzy
3	31	10					gorresio_only
3	31	11					gorresio_only
3	31	12					gorresio_only
3	31	13					gorresio_only
3	31	14					gorresio_only
3	31	15					gorresio_only
3	31	16					gorresio_only
3	31	17					gorresio_only
3	31	18					gorresio_only
3	31	20					gorresio_only
3	31	21					gorresio_only
3	31	22					gorresio_only
3	31	23					gorresio_only
3	31	25	3	25	25	0.333	fuzzy
3	31	26					gorresio_only
3	31	27					gorresio_only
3	31	28	3	25	26	0.519	matched
3	31	30					gorresio_only
3	31	31	3	25	30	0.296	fuzzy
3	31	32					gorresio_only
3	31	33					gorresio_only
3	31	34					gorresio_only
3	31	35					gorresio_only
3	31	36					gorresio_only
3	31	37	3	25	32	0.364	fuzzy
3	31	38	3	25	27	0.526	moved
3	31	40					gorresio_only
3	31	41					gorresio_only
3	31	42					gorresio_only
3	31	43					gorresio_only
3	31	44	3	25	34	0.256	fuzzy
3	31	45					gorresio_only
3	31	46					gorresio_only
3	31	47					gorresio_only
3	31	48					gorresio_only
3	31	49					gorresio_only
3	32	1					gorresio_only
3	32	3					gorresio_only
3	32	4					gorresio_only
3	32	5					gorresio_only
3	32	6					gorresio_only
3	32	7					gorresio_only
3	32	8					gorresio_only
3	32	10	3	26	5	0.288	fuzzy
3	32	11					gorresio_only
3	32	12					gorresio_only
3	32	13					gorresio_only
3	32	15					gorresio_only
3	32	16	3	26	14	0.495	moved
3	32	17					gorresio_only
3	32	18	3	26	13	0.561	matched
3	32	20	3	26	15	0.286	fuzzy
3	32	21	3	26	16	0.384	fuzzy
3	32	22	3	26	17	0.322	fuzzy
3	32	23	3	26	18	0.479	matched
3	32	24					gorresio_only
3	32	25					gorresio_only
3	32	26					gorresio_only
3	32	27	3	26	29	0.315	fuzzy
3	32	28	3	26	30	0.455	matched
3	32	30	3	26	32	0.314	fuzzy
3	32	31	3	26	33	0.267	fuzzy
3	32	32	3	26	34	0.406	fuzzy
3	32	33					gorresio_only
3	32	34	3	26	35	0.889	matched
3	32	35	3	26	36	0.412	fuzzy
3	32	36					gorresio_only
3	33	1	3	27	1	0.527	matched
3	33	2	3	27	2	0.644	matched
3	33	3					gorresio_only
3	33	4	3	27	4	0.533	matched
3	33	5	3	27	5	0.477	matched
3	33	6					gorresio_only
3	33	7					gorresio_only
3	33	8					gorresio_only
3	33	10					gorresio_only
3	33	11					gorresio_only
3	33	12					gorresio_only
3	33	13					gorresio_only
3	33	14					gorresio_only
3	33	16					gorresio_only
3	33	17					gorresio_only
3	33	18					gorresio_only
3	33	20					gorresio_only
3	33	21					gorresio_only
3	33	22					gorresio_only
3	33	23	3	26	36	0.454	moved
3	33	24					gorresio_only
3	33	25					gorresio_only
3	33	26					gorresio_only
3	33	27					gorresio_only
3	33	28	3	27	9	0.374	fuzzy
3	33	30					gorresio_only
3	33	31					gorresio_only
3	33	32					gorresio_only
3	33	33					gorresio_only
3	33	34					gorresio_only
3	33	35					gorresio_only
3	33	36					gorresio_only
3	33	37					gorresio_only
3	33	38					gorresio_only
3	33	39					gorresio_only
3	33	40					gorresio_only
3	33	41					gorresio_only
3	33	42					gorresio_only
3	33	43	3	28	1	0.287	fuzzy
3	34	1					gorresio_only
3	34	2					gorresio_only
3	34	3					gorresio_only
3	34	4	3	28	5	0.5	matched
3	34	5	3	28	6	0.273	fuzzy
3	34	6	3	28	7	0.256	fuzzy
3	34	7					gorresio_only
3	34	8					gorresio_only
3	34	10	3	28	10	0.288	fuzzy
3	34	11	3	28	11	0.674	matched
3	34	13	3	28	14	0.353	fuzzy
3	34	14					gorresio_only
3	34	15					gorresio_only
3	34	16					gorresio_only
3	34	17					gorresio_only
3	34	18					gorresio_only
3	34	20	3	28	19	0.306	fuzzy
3	34	21					gorresio_only
3	34	22					gorresio_only
3	34	23					gorresio_only
3	34	24	3	28	22	0.477	matched
3	34	25					gorresio_only
3	34	26					gorresio_only
3	34	27					gorresio_only
3	34	28					gorresio_only
3	34	30					gorresio_only
3	34	31					gorresio_only
3	34	32					gorresio_only
3	34	33	3	28	32	0.393	fuzzy
3	34	34					gorresio_only
3	34	35					gorresio_only
3	34	36	3	28	33	0.436	fuzzy
3	35	1	3	29	8	0.573	moved
3	35	2	3	29	2	0.413	fuzzy
3	35	3	3	29	3	0.667	matched
3	35	4	3	29	4	0.561	matched
3	35	5	3	29	5	0.31	fuzzy
3	35	6					gorresio_only
3	35	7	3	29	6	1.0	matched
3	35	8	3	29	7	0.761	matched
3	35	10	3	29	9	0.656	matched
3	35	11	3	29	10	0.707	matched
3	35	12	3	29	11	0.697	matched
3	35	13	3	29	12	0.495	matched
3	35	14	3	29	13	0.548	matched
3	35	15					gorresio_only
3	35	16	3	29	16	0.842	moved
3	35	17					gorresio_only
3	35	18	3	29	15	0.615	matched
3	35	20	3	29	17	0.285	fuzzy
3	35	21	3	29	18	0.527	matched
3	35	22	3	29	19	0.5	matched
3	35	23	3	29	20	0.319	fuzzy
3	35	24	3	29	21	0.465	matched
3	35	25	3	29	22	0.373	fuzzy
3	35	26	3	29	23	0.5	matched
3	35	27					gorresio_only
3	35	28					gorresio_only
3	35	29	3	29	24	0.375	fuzzy
3	35	30					gorresio_only
3	35	31					gorresio_only
3	35	32					gorresio_only
3	35	33					gorresio_only
3	35	34					gorresio_only
3	35	35					gorresio_only
3	35	36					gorresio_only
3	35	38					gorresio_only
3	35	39					gorresio_only
3	35	40	3	29	25	0.433	fuzzy
3	35	41					gorresio_only
3	35	42					gorresio_only
3	35	43					gorresio_only
3	35	44					gorresio_only
3	35	45					gorresio_only
3	35	46					gorresio_only
3	35	47					gorresio_only
3	35	48					gorresio_only
3	35	49					gorresio_only
3	35	50					gorresio_only
3	35	51					gorresio_only
3	35	52					gorresio_only
3	35	53					gorresio_only
3	35	54					gorresio_only
3	35	55					gorresio_only
3	35	56	3	30	3	0.324	fuzzy
3	35	57					gorresio_only
3	35	58					gorresio_only
3	35	60					gorresio_only
3	35	61	3	30	5	0.464	matched
3	35	62	3	30	6	0.444	fuzzy
3	35	63	3	30	7	0.374	fuzzy
3	35	64					gorresio_only
3	35	65	3	30	8	0.292	fuzzy
3	35	66	3	30	9	0.318	fuzzy
3	35	67	3	30	11	0.252	fuzzy
3	35	68					gorresio_only
3	35	69					gorresio_only
3	35	70					gorresio_only
3	35	71					gorresio_only
3	35	73	3	30	14	0.291	fuzzy
3	35	74					gorresio_only
3	35	76					gorresio_only
3	35	77					gorresio_only
3	35	78					gorresio_only
3	35	80					gorresio_only
3	35	81					gorresio_only
3	35	82	3	30	20	0.554	matched
3	35	83					gorresio_only
3	35	84	3	30	22	0.63	matched
3	35	86					gorresio_only
3	35	87					gorresio_only
3	35	88					gorresio_only
3	35	89					gorresio_only
3	35	90	3	30	26	0.472	matched
3	35	91					gorresio_only
3	35	92					gorresio_only
3	35	93	3	30	27	0.564	matched
3	35	94	3	30	28	0.511	matched
3	35	95					gorresio_only
3	35	96					gorresio_only
3	35	97					gorresio_only
3	35	98					gorresio_only
3	35	99					gorresio_only
3	35	100					gorresio_only
3	35	101					gorresio_only
3	35	102					gorresio_only
3	35	103	3	30	35	0.267	fuzzy
3	35	104					gorresio_only
3	35	105					gorresio_only
3	35	106					gorresio_only
3	35	107					gorresio_only
3	35	108					gorresio_only
3	35	109					gorresio_only
3	35	110					gorresio_only
3	35	111					gorresio_only
3	35	112					gorresio_only
3	35	113					gorresio_only
3	35	114					gorresio_only
3	35	115					gorresio_only
3	36	1	3	32	1	0.415	fuzzy
3	36	2	3	32	3	0.281	fuzzy
3	36	3					gorresio_only
3	36	4	3	32	5	0.262	fuzzy
3	36	6					gorresio_only
3	36	7					gorresio_only
3	36	8					gorresio_only
3	36	10	3	32	11	0.446	fuzzy
3	36	11	3	32	12	0.586	matched
3	36	12					gorresio_only
3	36	14					gorresio_only
3	36	16					gorresio_only
3	36	17	3	32	17	0.287	fuzzy
3	36	18					gorresio_only
3	36	20					gorresio_only
3	36	21					gorresio_only
3	36	22					gorresio_only
3	36	23	3	32	21	0.327	fuzzy
3	36	24					gorresio_only
3	36	25					gorresio_only
3	36	26	3	32	25	0.372	fuzzy
3	37	1	3	33	1	0.733	matched
3	37	2	3	33	2	0.68	matched
3	37	3	3	33	3	0.77	matched
3	37	4	3	33	4	0.404	fuzzy
3	37	5	3	33	5	0.587	matched
3	37	6	3	33	10	0.535	moved
3	37	7	3	33	7	0.28	fuzzy
3	37	8	3	33	9	0.436	fuzzy
3	37	10	3	33	11	0.379	fuzzy
3	37	11					gorresio_only
3	37	12	3	26	35	0.595	moved
3	37	13	3	33	13	0.703	matched
3	37	14	3	33	14	0.549	matched
3	37	16	3	33	19	0.521	moved
3	37	17	3	33	17	0.43	fuzzy
3	37	18	3	33	18	0.262	fuzzy
3	37	20	3	33	20	0.505	matched
3	37	21					gorresio_only
3	37	22	3	33	22	0.363	fuzzy
3	37	23	3	33	23	0.333	fuzzy
3	37	24	3	33	24	0.599	matched
3	38	1					gorresio_only
3	38	2	3	34	2	0.479	matched
3	38	3	3	34	3	0.447	fuzzy
3	38	4					gorresio_only
3	38	5					gorresio_only
3	38	6	3	34	6	0.318	fuzzy
3	38	7	3	34	7	0.298	fuzzy
3	38	8	3	34	8	0.265	fuzzy
3	38	10					gorresio_only
3	38	11					gorresio_only
3	38	12	3	34	13	0.543	matched
3	38	13	3	34	14	0.406	fuzzy
3	38	14					gorresio_only
3	38	15	3	34	18	0.646	matched
3	38	16					gorresio_only
3	38	18					gorresio_only
3	38	20					gorresio_only
3	38	21	3	34	23	0.472	matched
3	38	22					gorresio_only
3	38	23					gorresio_only
3	38	24					gorresio_only
3	38	25	3	34	24	0.426	fuzzy
3	38	26					gorresio_only
3	39	1	3	35	1	0.483	matched
3	39	2	3	35	2	0.353	fuzzy
3	39	3	3	35	3	0.678	matched
3	39	4	3	35	4	0.577	matched
3	39	5	3	35	5	0.476	matched
3	39	6	3	35	10	0.567	moved
3	39	7	3	35	7	0.36	fuzzy
3	39	8	3	35	8	0.369	fuzzy
3	39	10					gorresio_only
3	39	11	3	35	11	0.254	fuzzy
3	39	12					gorresio_only
3	39	13					gorresio_only
3	39	14					gorresio_only
3	39	15	3	35	14	0.252	fuzzy
3	39	16					gorresio_only
3	39	17	3	35	16	0.479	matched
3	39	18					gorresio_only
3	39	20	3	35	20	0.371	fuzzy
3	39	21					gorresio_only
3	39	22					gorresio_only
3	39	23					gorresio_only
3	39	24	3	35	25	0.25	fuzzy
3	39	25					gorresio_only
3	39	26					gorresio_only
3	39	27					gorresio_only
3	39	28	3	35	28	0.38	fuzzy
3	39	30					gorresio_only
3	39	31					gorresio_only
3	39	32					gorresio_only
3	39	33					gorresio_only
3	39	35	3	35	33	0.377	fuzzy
3	39	36	3	35	35	0.274	fuzzy
3	39	37					gorresio_only
3	39	38	3	35	36	0.688	matched
3	39	39	3	35	37	0.651	matched
3	39	40	3	35	38	0.567	matched
3	39	41					gorresio_only
3	39	42					gorresio_only
3	39	43					gorresio_only
3	40	1	3	36	4	0.454	moved
3	40	2					gorresio_only
3	40	3					gorresio_only
3	40	4					gorresio_only
3	40	5					gorresio_only
3	40	6					gorresio_only
3	40	7	3	36	2	0.652	matched
3	40	8	3	36	3	0.741	matched
3	40	10	3	36	5	0.491	matched
3	40	11	3	36	6	0.337	fuzzy
3	40	12	3	36	7	0.26	fuzzy
3	40	13					gorresio_only
3	40	14					gorresio_only
3	40	15					gorresio_only
3	40	16					gorresio_only
3	40	17					gorresio_only
3	40	18	3	36	12	0.283	fuzzy
3	40	21	3	36	14	0.383	fuzzy
3	40	22					gorresio_only
3	40	23					gorresio_only
3	40	24					gorresio_only
3	40	25					gorresio_only
3	40	26					gorresio_only
3	40	27	3	36	19	0.423	fuzzy
3	40	28	3	36	20	0.355	fuzzy
3	40	30					gorresio_only
3	40	31					gorresio_only
3	40	33					gorresio_only
3	40	34					gorresio_only
3	41	1	3	37	2	0.741	matched
3	41	2	3	37	3	0.416	fuzzy
3	41	3					gorresio_only
3	41	4	3	37	4	0.821	matched
3	41	5					gorresio_only
3	41	6					gorresio_only
3	41	7					gorresio_only
3	41	8	3	37	6	0.78	matched
3	41	10					gorresio_only
3	41	11					gorresio_only
3	41	12	3	37	8	0.294	fuzzy
3	41	13					gorresio_only
3	41	15	3	37	9	0.302	fuzzy
3	41	16					gorresio_only
3	41	17	3	37	11	0.646	matched
3	41	18					gorresio_only
3	41	20	3	37	14	0.341	fuzzy
3	41	21					gorresio_only
3	41	22	3	37	15	0.574	matched
3	41	23					gorresio_only
3	41	24					gorresio_only
3	41	25					gorresio_only
3	41	26					gorresio_only
3	41	28					gorresio_only
3	41	30					gorresio_only
3	41	31	3	37	22	0.301	fuzzy
3	41	32					gorresio_only
3	41	33					gorresio_only
3	41	34					gorresio_only
3	41	35					gorresio_only
3	41	36					gorresio_only
3	41	38					gorresio_only
3	42	1					gorresio_only
3	42	2					gorresio_only
3	42	3					gorresio_only
3	42	4	3	38	1	0.319	fuzzy
3	42	5					gorresio_only
3	42	6					gorresio_only
3	42	7					gorresio_only
3	42	8					gorresio_only
3	42	10					gorresio_only
3	42	11					gorresio_only
3	42	12	3	38	4	0.576	matched
3	42	13	3	38	5	0.299	fuzzy
3	42	14					gorresio_only
3	42	15					gorresio_only
3	42	16					gorresio_only
3	42	17					gorresio_only
3	42	18					gorresio_only
3	42	20					gorresio_only
3	42	21					gorresio_only
3	42	22					gorresio_only
3	42	23					gorresio_only
3	42	24					gorresio_only
3	42	25					gorresio_only
3	42	26					gorresio_only
3	42	27					gorresio_only
3	42	28					gorresio_only
3	42	30	3	38	12	0.402	fuzzy
3	42	31					gorresio_only
3	42	32					gorresio_only
3	42	33	3	38	14	0.49	matched
3	42	34	3	38	15	0.766	matched
3	42	35					gorresio_only
3	42	36					gorresio_only
3	42	37					gorresio_only
3	42	38					gorresio_only
3	42	39					gorresio_only
3	42	40					gorresio_only
3	42	41					gorresio_only
3	42	42					gorresio_only
3	42	43					gorresio_only
3	42	44					gorresio_only
3	42	45					gorresio_only
3	42	46	3	38	23	0.608	matched
3	42	47	3	38	24	0.526	matched
3	42	48	3	38	25	0.528	matched
3	42	49	3	38	27	0.465	moved
3	42	50	3	38	26	0.581	matched
3	42	51					gorresio_only
3	42	52	3	38	28	0.667	matched
3	42	53	3	38	29	0.892	matched
3	42	54	3	38	30	0.289	fuzzy
3	42	55					gorresio_only
3	42	56	3	38	31	0.325	fuzzy
3	42	57					gorresio_only
3	42	58					gorresio_only
3	42	59	3	38	33	0.43	fuzzy
3	43	1					gorresio_only
3	43	2					gorresio_only
3	43	3					gorresio_only
3	43	4					gorresio_only
3	43	5					gorresio_only
3	43	6	3	39	1	0.548	matched
3	43	7	3	39	2	0.474	matched
3	43	8	3	39	3	0.336	fuzzy
3	43	10					gorresio_only
3	43	11					gorresio_only
3	43	12	3	39	7	0.302	fuzzy
3	43	15	3	39	9	0.26	fuzzy
3	43	16					gorresio_only
3	43	17	3	39	10	0.393	fuzzy
3	43	18					gorresio_only
3	43	20					gorresio_only
3	43	21					gorresio_only
3	43	22	3	39	12	0.404	fuzzy
3	43	23					gorresio_only
3	43	24					gorresio_only
3	43	25					gorresio_only
3	43	26	3	39	14	0.361	fuzzy
3	43	27					gorresio_only
3	43	28					gorresio_only
3	43	30					gorresio_only
3	43	31					gorresio_only
3	43	32	3	39	16	1.0	moved
3	43	33	3	39	15	0.434	fuzzy
3	43	34	3	39	17	0.426	fuzzy
3	43	35	3	39	18	0.463	matched
3	43	36					gorresio_only
3	43	37					gorresio_only
3	43	38					gorresio_only
3	43	40					gorresio_only
3	43	41					gorresio_only
3	43	42					gorresio_only
3	43	43	3	39	25	0.284	fuzzy
3	44	1	3	40	1	0.298	fuzzy
3	44	3	3	40	2	0.469	matched
3	44	4	3	40	4	0.261	fuzzy
3	44	5	3	40	5	0.727	matched
3	44	6					gorresio_only
3	44	7	3	40	7	0.34	fuzzy
3	44	8					gorresio_only
3	44	10	3	40	10	0.477	matched
3	44	11	3	40	11	0.324	fuzzy
3	44	12	3	40	12	0.479	matched
3	44	13	3	40	14	0.292	fuzzy
3	44	16					gorresio_only
3	44	17	3	40	19	0.783	matched
3	44	18	3	40	22	0.475	matched
3	44	20	3	40	25	0.509	matched
3	44	21	3	40	26	0.346	fuzzy
3	44	23					gorresio_only
3	44	24					gorresio_only
3	44	25					gorresio_only
3	44	26					gorresio_only
3	44	27					gorresio_only
3	44	28					gorresio_only
3	44	29					gorresio_only
3	44	30					gorresio_only
3	44	31	3	40	27	0.293	fuzzy
3	45	1	3	41	1	0.299	fuzzy
3	45	2	3	41	2	0.61	matched
3	45	3	3	41	3	0.426	fuzzy
3	45	4	3	41	4	0.624	matched
3	45	5					gorresio_only
3	45	6	3	41	6	0.349	fuzzy
3	45	7	3	41	7	0.431	fuzzy
3	45	8	3	41	8	0.573	matched
3	45	10	3	41	10	0.355	fuzzy
3	45	11	3	41	11	0.495	matched
3	45	12	3	41	12	0.261	fuzzy
3	45	13	3	38	26	0.605	moved
3	45	15	3	41	14	0.449	fuzzy
3	45	16	3	41	15	0.52	matched
3	45	17	3	41	16	0.318	fuzzy
3	45	18					gorresio_only
3	45	20	3	41	18	0.333	fuzzy
3	45	21	3	41	19	0.612	matched
3	45	22	3	41	20	0.361	fuzzy
3	45	23					gorresio_only
3	46	1					gorresio_only
3	46	2					gorresio_only
3	46	3					gorresio_only
3	46	4					gorresio_only
3	46	5					gorresio_only
3	46	6					gorresio_only
3	46	7					gorresio_only
3	46	8					gorresio_only
3	46	10					gorresio_only
3	46	12					gorresio_only
3	46	13					gorresio_only
3	46	14					gorresio_only
3	46	16					gorresio_only
3	46	17					gorresio_only
3	46	18					gorresio_only
3	46	20					gorresio_only
3	46	21					gorresio_only
3	47	1					gorresio_only
3	47	2					gorresio_only
3	47	3					gorresio_only
3	47	4					gorresio_only
3	47	5					gorresio_only
3	47	6					gorresio_only
3	47	8					gorresio_only
3	47	10					gorresio_only
3	47	11					gorresio_only
3	47	13					gorresio_only
3	47	14					gorresio_only
3	47	15					gorresio_only
3	47	16					gorresio_only
3	47	17					gorresio_only
3	47	18					gorresio_only
3	48	1					gorresio_only
3	48	2					gorresio_only
3	48	4	3	42	5	0.296	fuzzy
3	48	5	3	42	7	0.516	matched
3	48	6					gorresio_only
3	48	7					gorresio_only
3	48	8	3	42	11	0.265	fuzzy
3	48	10	3	42	14	0.266	fuzzy
3	48	11					gorresio_only
3	48	12					gorresio_only
3	48	13					gorresio_only
3	48	14					gorresio_only
3	48	16					gorresio_only
3	48	17					gorresio_only
3	48	18					gorresio_only
3	49	1					gorresio_only
3	49	2					gorresio_only
3	49	3					gorresio_only
3	49	4					gorresio_only
3	49	5					gorresio_only
3	49	6					gorresio_only
3	49	7					gorresio_only
3	49	8					gorresio_only
3	49	10					gorresio_only
3	49	11					gorresio_only
3	49	12					gorresio_only
3	49	13					gorresio_only
3	49	14					gorresio_only
3	49	15					gorresio_only
3	49	16					gorresio_only
3	49	17					gorresio_only
3	49	18					gorresio_only
3	49	20					gorresio_only
3	49	21					gorresio_only
3	49	22	3	43	9	0.679	matched
3	49	23	3	43	10	0.604	matched
3	49	24	3	43	11	0.584	matched
3	49	25	3	43	13	0.591	matched
3	49	26	3	43	20	0.495	moved
3	49	27	3	43	17	0.8	matched
3	49	28	3	43	19	0.812	matched
3	49	30	3	43	23	0.322	fuzzy
3	49	31					gorresio_only
3	49	32	3	43	26	0.351	fuzzy
3	49	33	3	43	27	0.257	fuzzy
3	49	35					gorresio_only
3	49	36	3	43	31	0.312	fuzzy
3	49	38					gorresio_only
3	49	41	3	43	33	0.27	fuzzy
3	49	42					gorresio_only
3	49	43	3	43	35	0.533	matched
3	49	44					gorresio_only
3	49	45	3	43	37	0.411	fuzzy
3	49	46					gorresio_only
3	49	47					gorresio_only
3	49	48					gorresio_only
3	49	49					gorresio_only
3	49	50	3	43	42	0.342	fuzzy
3	49	51	3	43	43	0.427	fuzzy
3	49	52					gorresio_only
3	49	53	3	43	45	0.256	fuzzy
3	49	54					gorresio_only
3	49	55					gorresio_only
3	49	56					gorresio_only
3	49	57					gorresio_only
3	50	1					gorresio_only
3	50	3					gorresio_only
3	50	4					gorresio_only
3	50	5					gorresio_only
3	50	6					gorresio_only
3	50	7					gorresio_only
3	50	8					gorresio_only
3	50	10					gorresio_only
3	50	11					gorresio_only
3	50	12					gorresio_only
3	50	13					gorresio_only
3	50	14					gorresio_only
3	50	16					gorresio_only
3	50	17					gorresio_only
3	50	18	3	44	15	0.387	fuzzy
3	50	20					gorresio_only
3	50	21					gorresio_only
3	50	22					gorresio_only
3	50	23					gorresio_only
3	50	25					gorresio_only
3	50	27	3	44	21	0.431	fuzzy
3	50	28					gorresio_only
3	51	1	3	45	1	0.695	matched
3	51	2	3	45	2	0.756	matched
3	51	3					gorresio_only
3	51	4	3	45	4	0.265	fuzzy
3	51	5					gorresio_only
3	51	6					gorresio_only
3	51	7					gorresio_only
3	51	8					gorresio_only
3	51	10					gorresio_only
3	51	11	3	45	6	0.345	fuzzy
3	51	12					gorresio_only
3	51	13					gorresio_only
3	51	14					gorresio_only
3	51	15					gorresio_only
3	51	16					gorresio_only
3	51	17					gorresio_only
3	51	18	3	45	17	0.276	fuzzy
3	51	20					gorresio_only
3	51	21					gorresio_only
3	51	22					gorresio_only
3	51	23					gorresio_only
3	51	24	3	48	20	0.505	moved
3	51	25	3	45	21	0.282	fuzzy
3	51	26					gorresio_only
3	51	27	3	45	24	0.495	matched
3	51	28					gorresio_only
3	51	30					gorresio_only
3	51	31	3	45	27	0.256	fuzzy
3	51	32	3	45	29	0.252	fuzzy
3	51	33					gorresio_only
3	51	34					gorresio_only
3	51	35					gorresio_only
3	51	36					gorresio_only
3	51	37					gorresio_only
3	51	38	3	45	34	0.548	matched
3	51	39	3	45	35	0.427	fuzzy
3	51	40	3	45	36	0.476	matched
3	51	41	3	45	37	0.254	fuzzy
3	51	42	3	45	38	0.321	fuzzy
3	51	43	3	45	39	0.511	matched
3	51	44	3	45	40	0.615	matched
3	52	1					gorresio_only
3	52	2					gorresio_only
3	52	3					gorresio_only
3	52	4	3	46	2	0.308	fuzzy
3	52	5	3	46	5	0.408	fuzzy
3	52	6					gorresio_only
3	52	7					gorresio_only
3	52	8					gorresio_only
3	52	10					gorresio_only
3	52	11	3	46	7	0.258	fuzzy
3	52	12					gorresio_only
3	52	13					gorresio_only
3	52	14	3	46	9	0.317	fuzzy
3	52	15	3	46	10	0.49	matched
3	52	16					gorresio_only
3	52	17					gorresio_only
3	52	18					gorresio_only
3	52	20	3	46	13	0.26	fuzzy
3	52	21					gorresio_only
3	52	22	3	46	15	0.79	matched
3	52	23					gorresio_only
3	52	24					gorresio_only
3	52	25					gorresio_only
3	52	26					gorresio_only
3	52	27	3	46	18	0.259	fuzzy
3	52	28					gorresio_only
3	52	30					gorresio_only
3	52	31					gorresio_only
3	52	32					gorresio_only
3	52	33					gorresio_only
3	52	34					gorresio_only
3	52	35	3	46	22	0.602	matched
3	52	36					gorresio_only
3	52	37	3	46	24	0.342	fuzzy
3	52	38	3	46	25	0.631	matched
3	52	40					gorresio_only
3	52	41					gorresio_only
3	52	42	3	46	27	0.324	fuzzy
3	52	43					gorresio_only
3	52	44					gorresio_only
3	52	45					gorresio_only
3	52	46					gorresio_only
3	52	47					gorresio_only
3	52	48					gorresio_only
3	52	49					gorresio_only
3	52	50	3	46	33	0.422	fuzzy
3	52	51	3	46	34	0.348	fuzzy
3	52	52	3	46	37	0.333	fuzzy
3	52	53	3	46	38	0.289	fuzzy
3	53	1					gorresio_only
3	53	2	3	47	3	0.591	matched
3	53	3					gorresio_only
3	53	4					gorresio_only
3	53	5	3	47	6	0.526	matched
3	53	6	3	47	7	0.256	fuzzy
3	53	7					gorresio_only
3	53	8					gorresio_only
3	53	10					gorresio_only
3	53	11					gorresio_only
3	53	12					gorresio_only
3	53	13					gorresio_only
3	53	14	3	47	13	0.291	fuzzy
3	53	15					gorresio_only
3	53	16					gorresio_only
3	53	17					gorresio_only
3	53	18	3	47	18	0.277	fuzzy
3	53	20					gorresio_only
3	53	21	3	47	20	0.315	fuzzy
3	53	22					gorresio_only
3	53	23					gorresio_only
3	53	24					gorresio_only
3	53	25					gorresio_only
3	53	26					gorresio_only
3	53	27					gorresio_only
3	53	28					gorresio_only
3	53	30					gorresio_only
3	53	31					gorresio_only
3	53	32					gorresio_only
3	53	33	3	47	27	0.452	matched
3	53	34	3	47	28	0.282	fuzzy
3	53	35	3	47	29	0.621	matched
3	53	36					gorresio_only
3	53	37					gorresio_only
3	53	38	3	47	30	0.29	fuzzy
3	53	40					gorresio_only
3	53	41	3	47	31	0.257	fuzzy
3	53	42					gorresio_only
3	53	43					gorresio_only
3	53	44					gorresio_only
3	53	45	3	47	35	0.447	fuzzy
3	53	46					gorresio_only
3	53	47	3	47	37	0.256	fuzzy
3	53	48					gorresio_only
3	53	49					gorresio_only
3	53	50					gorresio_only
3	53	51					gorresio_only
3	53	52	3	47	42	0.299	fuzzy
3	53	53					gorresio_only
3	53	54	3	47	43	0.252	fuzzy
3	53	55					gorresio_only
3	53	56	3	47	45	0.435	fuzzy
3	53	58					gorresio_only
3	53	59	3	47	48	0.6	matched
3	53	60					gorresio_only
3	53	61					gorresio_only
3	53	62	3	47	50	0.595	matched
3	54	1	3	48	1	0.537	matched
3	54	2	3	48	2	0.808	matched
3	54	3					gorresio_only
3	54	4	3	48	4	0.357	fuzzy
3	54	5	3	48	5	0.612	matched
