n	tag	word	slp1	form_key	norm	in_union16	in_union15	u16_n_dicts	u16_dicts
68274	G	vaídāyana	vEdAyana	vaidāyana	acc	1	1	3	MW PWG PWK
68275	G	svaidāyaná	svEdAyana	svaidāyana	acc	1	1	3	PWG PWK VEI
68276		āmodāyana	AmodAyana	āmodāyana		1	1	2	PWG PWK
68277		rāmodāyana	rAmodAyana	rāmodāyana		1	1	2	MW PWK
68278	M	gaudāyana	gOdAyana	gaudāyana		1	1	1	MW
68279		skāndāyana	skAndAyana	skāndāyana		1	1	3	MW PWG PWK
68280	G	pā́vindāyana	pAvindAyana	pāvindāyana	acc	1	1	3	MW PWG PWK
68281	G	pārdāyana	pArdAyana	pārdāyana		1	1	1	PWG
68282		bodhāyana	boDAyana	bodhāyana		1	1	3	MW PWG PWK
68283	G	prātibo--dhāyaná	prAtiboDAyana	prātibodhāyana	hyph|acc	1	1	3	MW PWG PWK
68284	M	avarodhāyana	avaroDAyana	avarodhāyana		1	1	2	MW VCP
68285		baudhāyana	bODAyana	baudhāyana		1	1	8	CAE CCS MD MW PWG PWK VCP VEI
68286		vṛddhabau--dhāyana	vfdDabODAyana	vṛddhabaudhāyana	hyph	1	1	3	MW PWG PWK
68287	G	vārddhāyaná	vArdDAyana	vārddhāyana	acc	1	1	3	MW PWG PWK
68288	G	aindhāyaná	EnDAyana	aindhāyana	acc	1	1	4	MW PWG PWK VCP
68289		nāyana	nAyana	nāyana		1	1	2	MW PWK
68290	A	anāyana	anAyana	anāyana		1	1	3	AP PD VCP
68291	G	janā́yana	janAyana	janāyana	acc	1	1	3	MW PWG PWK
68292		cāndhanāyana	cAnDanAyana	cāndhanāyana		1	1	4	MW PWG PWK VEI
68293	V	ānandajac--āndhanāyana	AnandajacAnDanAyana	ānandajacāndhanāyana	hyph	1	1	1	VEI
68294		upanāyana	upanAyana	upanāyana		1	1	6	CAE MD MW PWG PWK VCP
68295		sāṃtapanāyana	sAMtapanAyana	sāntapanāyana		1	1	3	MW PWG PWK
68296		samīpanāyana	samIpanAyana	samīpanāyana		1	1	1	PWK
68297	G	sumanāyaná	sumanAyana	sumanāyana	acc	1	1	3	MW PWG PWK
68298		saumanāyana	sOmanAyana	saumanāyana		1	1	3	MW PWG PWK
68299		bhauvanāyana	BOvanAyana	bhauvanāyana		1	1	3	MW PWG PWK
68300		kānāyana	kAnAyana	kānāyana		1	1	3	MW PWG PWK
68301	G	jā́nāyana	jAnAyana	jānāyana	acc	1	1	4	MW PWG PWK VCP
68302	G	mā́nāyana	mAnAyana	mānāyana	acc	1	1	3	MW PWG PWK
68303	G	dhvā́nāyana	DvAnAyana	dhvānāyana	acc	1	1	4	MW PWG PWK VCP
68304	G	dāṇḍināyaná	dARqinAyana	dānḍināyana	acc	1	1	4	MW PWG PWK VCP
68305	G	hāstināyaná	hAstinAyana	hāstināyana	acc	1	1	3	MW PWG PWK
68306		mādhya--ṃdināyana	mADyaMdinAyana	mādhyandināyana	hyph	1	1	4	MW PWG PWK VEI
68307	G	ā́rjunāyana	ArjunAyana	ārjunāyana	acc	1	1	3	MW PWG PWK
68308		anunāyana	anunAyana	anunāyana		1	1	3	PD PWG PWK
68309		śaunāyana	sOnAyana	saunāyana	acc	0	0		
68310		vājaratnāyana	vAjaratnAyana	vājaratnāyana		1	1	4	MW PWG PWK VEI
68311	V	somaśuṣma--nvājaratnāyana	somasuzmanvAjaratnAyana	somasuṣmanvājaratnāyana	hyph|acc	0	0		
68312	G	brā́dhnāyana	brADnAyana	brādhnāyana	acc	1	1	2	PWG PWK
68313		apāyana	apAyana	apāyana		1	1	2	PWG PWK
68314	G	dāṇḍapāyaná	dARqapAyana	dānḍapāyana	acc	1	1	3	MW PWG PWK
68315	M	upapāyana	upapAyana	upapāyana		1	1	3	MW PWK SCH
68316	P	adhyapāyana	aDyapAyana	adhyapāyana		0	0		
68317	G	kāśyapāyaná	kAsyapAyana	kāsyapāyana	acc	0	0		
68318	G	śāṃśapāyaná	sAMsapAyana	sānsapāyana	acc	0	0		
68319		śiṃśapāyana	siMsapAyana	sinsapāyana	acc	0	0		
68320	I	śāmśapāyana	sAmsapAyana	sāmsapāyana	acc	0	0		
68321	I	dākṣapāyana	dAkzapAyana	dākṣapāyana		0	0		
68322		tāpāyana	tApAyana	tāpāyana		1	1	3	MW PWG PWK
68323	G	baíja--vāpāyana	bEjavApAyana	baijavāpāyana	hyph|acc	1	1	5	CAE MW PWG PWK VEI
68324	R	vaijavā--pāyana	vEjavApAyana	vaijavāpāyana	hyph	0	0		
68325	G	śā́pāyana	sApAyana	sāpāyana	acc	0	0		
68326	G	upā́yana	upAyana	upāyana	acc	1	1	9	AP CAE CCS GRA MD MW PWG PWK VCP
68327		abhyupāyana	aByupAyana	abhyupāyana		1	1	3	MW PWG PWK
68328	G	sūpāyaná	sUpAyana	sūpāyana	acc	1	1	6	CAE CCS GRA MW PWG PWK
68329		kṛṣṇadvai--pāyana	kfzRadvEpAyana	kṛṣnadvaipāyana	hyph	1	1	5	INM MW PWG PWK VCP
68330	G	dvaipāyaná	dvEpAyana	dvaipāyana	acc	1	1	9	BUR CAE CCS INM MD MW PWG PWK VCP
68331		gopāyana	gopAyana	gopāyana		1	1	5	MD MW PWG PWK VCP
68332	G	vratopāyaná	vratopAyana	vratopāyana	acc	1	1	3	MW PWG PWK
68333		nāropāyana	nAropAyana	nāropāyana		1	1	3	MW PWG PWK
68334		gaupāyana	gOpAyana	gaupāyana		1	1	4	MW PWG PWK VEI
68335	G	caúpāyana	cOpAyana	caupāyana	acc	1	1	3	MW PWG PWK
68336	G	pāyána	pAyana	pāyana	acc	1	1	7	CAE CCS GRA MD MW PWG PWK
68337		vaiśaṃpāyana	vEsaMpAyana	vaisampāyana	acc	0	0		
68338	A	vaiśampāyana	vEsampAyana	vaisampāyana	acc	0	0		
68339		sphāyana	sPAyana	sphāyana		1	1	2	MW PWK
68340		saṃsphāyana	saMsPAyana	sansphāyana		1	1	2	MW PWK
68341		gayasphāyana	gayasPAyana	gayasphāyana		1	1	2	MW PWK
68342	G	rāja--stambāyaná	rAjastambAyana	rājastambāyana	hyph|acc	1	1	4	MW PWG PWK VEI
68343	V	yajñavacasrā--jastambāyana	yajYavacasrAjastambAyana	yajnavacasrājastambāyana	hyph	1	1	1	VEI
68344		ālambāyana	AlambAyana	ālambāyana		1	1	3	MW PWG PWK
68345	N	alambāyana	alambAyana	alambāyana		1	1	1	INM
68346	V	udaṅka--śaulbāyana	udaNkasOlbAyana	udankasaulbāyana	hyph|acc	0	0		
68347	G	śaulbāyaná	sOlbAyana	saulbāyana	acc	0	0		
68348	G	saulabhāyana	sOlaBAyana	saulabhāyana		1	1	3	MW PWG PWK
68349		lobhāyana	loBAyana	lobhāyana		1	1	3	MW PWG PWK
68350	G	śaubhāyaná	sOBAyana	saubhāyana	acc	0	0		
68351		skāmbhāyana	skAmBAyana	skāmbhāyana		1	1	3	MW PWG PWK
68352	G	stāmbhāyaná	stAmBAyana	stāmbhāyana	acc	1	1	2	MW PWG
68353	M	stāmbhāyana	stAmBAyana	stāmbhāyana		1	1	2	MW PWG
68354	G	kaumbhāyaná	kOmBAyana	kaumbhāyana	acc	1	1	4	MW PWG PWK VCP
68355		kāṇḍamāyana	kARqamAyana	kānḍamāyana		1	1	3	MW PWG PWK
68356	I	kardamāyana	kardamAyana	kardamāyana		0	0		
68357	G	kārīkar--damāyana	kArIkardamAyana	kārīkardamāyana	hyph	1	1	1	PWG
68358	M	khārdamāyana	KArdamAyana	khārdamāyana		1	1	1	MW
68359		upaśamāyana	upasamAyana	upasamāyana	acc	0	0		
68360		praśamāyana	prasamAyana	prasamāyana	acc	0	0		
68361	M	vrata--samāyana	vratasamAyana	vratasamāyana	hyph	1	1	3	MW PWK SCH
68362		yāmāyana	yAmAyana	yāmāyana		1	1	3	MW PWG PWK
68363	G	śyā́māyana	syAmAyana	syāmāyana	acc	0	0		
68364		śāmāyana	sAmAyana	sāmāyana	acc	0	0		
68365		cumucumāyana	cumucumAyana	cumucumāyana		1	1	3	MW PWG PWK
68366	G	cuñcumāyana	cuYcumAyana	cuncumāyana		1	1	1	PWG
68367		cumcumāyana	cumcumAyana	cumcumāyana		1	1	1	PWK
68368		dhūmāyana	DUmAyana	dhūmāyana		1	1	3	MW PWG PWK
68369	G	paridhū--māyana	pariDUmAyana	paridhūmāyana	hyph	1	1	4	MW PWG PWK VCP
68370		bhaimāyana	BEmAyana	bhaimāyana		1	1	4	MW PWG PWK VCP
68371	M	dvaipyab--haimāyana	dvEpyaBEmAyana	dvaipyabhaimāyana	hyph	1	1	1	MW
68372	G	stomāyaná	stomAyana	stomāyana	acc	1	1	3	MW PWG PWK
68373	M	somāyana	somAyana	somāyana		1	1	3	MW PWK SCH
68374	G	gaúmāyana	gOmAyana	gaumāyana	acc	1	1	4	MW PWG PWK VCP
68375	G	dhaúmāyana	DOmAyana	dhaumāyana	acc	1	1	3	MW PWG PWK
68376	G	laumāyaná	lOmAyana	laumāyana	acc	1	1	3	MW PWG PWK
68377		saumāyana	sOmAyana	saumāyana		1	1	4	MW PWG PWK VEI
68378	V	budhasau--māyana	buDasOmAyana	budhasaumāyana	hyph	1	1	1	VEI
68379	G	vā́gmāyana	vAgmAyana	vāgmāyana	acc	1	1	3	MW PWG PWK
68380	M	jāṅmāyana	jANmAyana	jānmāyana		1	1	3	MW PWK SCH
68381		dharmāyana	DarmAyana	dharmāyana		1	1	2	MW PWK
68382	G	ā́śmāyana	AsmAyana	āsmāyana	acc	0	0		
68383	M	saumaśu--ṣmāyana	sOmasuzmAyana	saumasuṣmāyana	hyph|acc	0	0		
68384	G	bhāsmāyaná	BAsmAyana	bhāsmāyana	acc	1	1	4	MW PWG PWK VCP
68385		brahmāyana	brahmAyana	brahmāyana		1	1	3	MW PWG PWK
68386	I	somamu--khayāyana	somamuKayAyana	somamukhayāyana	hyph	0	0		
68387		sāṃkhyāyana	sAMKyAyana	sānkhyāyana		1	1	5	CAE MD MW PWG PWK
68388		mahāsāṃ--khyāyana	mahAsAMKyAyana	mahāsānkhyāyana	hyph	1	1	3	MW PWG PWK
68389	P	sānkhyāyana	sAnKyAyana	sānkhyāyana		1	1	5	CAE MD MW PWG PWK
68390		āliṅgyāyana	AliNgyAyana	ālingyāyana		1	1	4	MW PWG PWK VCP
68391	I	gārgyāyana	gArgyAyana	gārgyāyana		1	1	6	CAE CCS MW PWG PWK VEI
68392	G	prā́cyāyana	prAcyAyana	prācyāyana	acc	1	1	4	MW PWG PWK VCP
68393	G	vācyāyaná	vAcyAyana	vācyāyana	acc	1	1	3	MW PWG PWK
68394		lāṭyāyana	lAwyAyana	lāṭyāyana		1	1	3	MW PWG PWK
68395		śāṭyāyana	sAwyAyana	sāṭyāyana	acc	0	0		
68396	M	taṇḍyāyana	taRqyAyana	tanḍyāyana		0	0		
68397	H	kāṇḍyāyana	kARqyAyana	kānḍyāyana		1	1	1	BHS
68398		tāṇḍyāyana	tARqyAyana	tānḍyāyana		1	1	2	MW PWK
68399	H	bāṇḍyāyana	bARqyAyana	bānḍyāyana		1	1	1	BHS
68400	H	bhāṇḍyāyana	BARqyAyana	bhānḍyāyana		1	1	1	BHS
68401		araṇyāyana	araRyAyana	aranyāyana		1	1	4	MW PWG PWK VCP
68402	G	ukṣaṇyā̀yana	ukzaRyAyana	ukṣanyāyana	acc	1	1	5	GRA MW PWG PWK VEI
68403		pratyāyana	pratyAyana	pratyāyana		1	1	7	CAE CCS MW PWG PWK SCH VCP
68404		satyāyana	satyAyana	satyāyana		1	1	2	MW PWK
68405		kātyāyana	kAtyAyana	kātyāyana		1	1	8	BHS CAE CCS MD MW PWG PWK VCP
68406		kakudakā--tyāyana	kakudakAtyAyana	kakudakātyāyana	hyph	1	1	4	BHS MW PWG PWK
68407		vṛddha--kātyāyana	vfdDakAtyAyana	vṛddhakātyāyana	hyph	1	1	3	MW PWG PWK
68408	H	darbha--kātyāyana	darBakAtyAyana	darbhakātyāyana	hyph	1	1	1	BHS
68409	H	durbha--kātyāyana	durBakAtyAyana	durbhakātyāyana	hyph	1	1	1	BHS
68410		mahākātyāyana	mahAkAtyAyana	mahākātyāyana		1	1	4	BHS MW PWG PWK
68411	G	saukṛtyāyaná	sOkftyAyana	saukṛtyāyana	acc	1	1	3	MW PWG PWK
68412		sāṃkṛtyāyana	sAMkftyAyana	sānkṛtyāyana		1	1	3	MW PWG PWK
68413		śaityāyana	sEtyAyana	saityāyana	acc	0	0		
68414		śāktyāyana	sAktyAyana	sāktyāyana	acc	0	0		
68415	M	jīvantyāyana	jIvantyAyana	jīvantyāyana		1	1	1	MW
68416		devantyāyana	devantyAyana	devantyāyana		1	1	2	PWG PWK
68417		daivantyāyana	dEvantyAyana	daivantyāyana		1	1	4	MW PWG PWK VCP
68418	G	āntyāyaná	AntyAyana	āntyāyana	acc	1	1	3	MW PWG PWK
68419		styāyana	styAyana	styāyana		1	1	4	MD MW PWG PWK
68420	A	āgastyāyana	AgastyAyana	āgastyāyana		1	1	1	AP
68421		svādhyāyana	svADyAyana	svādhyāyana		1	1	3	MW PWG PWK
68422		nyāyana	nyAyana	nyāyana		1	1	1	PWK
68423	G	dhā́nyāyana	DAnyAyana	dhānyāyana	acc	1	1	4	MW PWG PWK VCP
68424	G	kaúṇḍi--nyāyana	kORqinyAyana	kaunḍinyāyana	hyph|acc	1	1	4	MW PWG PWK VEI
68425		pyāyana	pyAyana	pyāyana		1	1	4	AP MW PWG PWK
68426	G	vājapyāyaná	vAjapyAyana	vājapyāyana	acc	1	1	3	MW PWG PWK
68427		prapyāyana	prapyAyana	prapyāyana		1	1	3	MW PWG PWK
68428	G	āpyā́yana	ApyAyana	āpyāyana	acc	1	1	6	AP CAE MW PWG PWK VCP
68429	M	dālbhyāyana	dAlByAyana	dālbhyāyana		1	1	1	MW
68430		yāmyāyana	yAmyAyana	yāmyāyana		1	1	4	MW PWG PWK VCP
68431		maudgalyāyana	mOdgalyAyana	maudgalyāyana		1	1	4	BHS MW PWG PWK
68432		mahāmau--dgalyāyana	mahAmOdgalyAyana	mahāmaudgalyāyana	hyph	1	1	4	BHS MW PWG PWK
68433	G	kālyāyaná	kAlyAyana	kālyāyana	acc	1	1	2	PWG PWK
68434	V	celakaśā--ṇḍilyāyana	celakasARqilyAyana	celakasānḍilyāyana	hyph|acc	0	0		
68435	G	śāṇḍilyāyaná	sARqilyAyana	sānḍilyāyana	acc	0	0		
68436	V	amāvāsyaśā--ṇdilyāyana	amAvAsyasARdilyAyana	amāvāsyasāndilyāyana	hyph|acc	0	0		
68437	G	baílyāyana	bElyAyana	bailyāyana	acc	1	1	3	MW PWG PWK
68438		māṇḍavyāyana	mARqavyAyana	mānḍavyāyana		1	1	3	MW PWG PWK
68439	G	kāvyāyaná	kAvyAyana	kāvyāyana	acc	1	1	3	MW PWG PWK
68440		kāṇvyāyana	kARvyAyana	kānvyāyana		1	1	3	MW PWG PWK
68441	G	kāśyāyaná	kAsyAyana	kāsyāyana	acc	0	0		
68442		āgniveśyāyana	AgnivesyAyana	āgnivesyāyana	acc	0	0		
68443	G	agnivai--śyāyana	agnivEsyAyana	agnivaisyāyana	hyph|acc	0	0		
68444	I	dvayā--muṣyāyana	dvayAmuzyAyana	dvayāmuṣyāyana	hyph	0	0		
68445		sārasyāyana	sArasyAyana	sārasyāyana		1	1	3	MW PWG PWK
68446	M	dākṣasyāyana	dAkzasyAyana	dākṣasyāyana		1	1	1	MW
68447		vātsyāyana	vAtsyAyana	vātsyāyana		1	1	7	CAE CCS MW PWG PWK VCP VEI
68448	P	pañcakarṇa--vātsyāyana	paYcakarRavAtsyAyana	pancakarnavātsyāyana	hyph	0	0		
68449	V	lāhyāyana	lAhyAyana	lāhyāyana		1	1	1	VEI
68450	G	ā́naḍu--hyāyana	AnaquhyAyana	ānaḍuhyāyana	hyph|acc	1	1	3	MW PWG PWK
68451	G	bālhyāyana	bAlhyAyana	bālhyāyana		1	1	1	PWG
68452		rāyana	rAyana	rāyana		1	1	4	BUR MW PWG PWK
68453	I	sattarāyana	sattarAyana	sattarāyana		0	0		
68454		punarāyana	punarAyana	punarāyana		1	1	3	MW PWG PWK
68455	I	saparāyana	saparAyana	saparāyana		0	0		
68456	M	khāñjārāyana	KAYjArAyana	khānjārāyana		1	1	1	PWK
68457	H	maitrāyana	mEtrAyana	maitrāyana		1	1	7	CAE CCS INM MD MW PWG PWK
68458		bhadrāyana	BadrAyana	bhadrāyana		1	1	1	PWK
68459		kalāyana	kalAyana	kalāyana		1	1	5	BUR MW PWG PWK VCP
68460	M	paiṭa--kalāyana	pEwakalAyana	paiṭakalāyana	hyph	1	1	1	MW
68461		paiṭhakalāyana	pEWakalAyana	paiṭhakalāyana		1	1	2	PWG PWK
68462	G	sākalāyaná	sAkalAyana	sākalāyana	acc	1	1	3	MW PWG PWK
68463		kaiṃkalāyana	kEMkalAyana	kainkalāyana		1	1	2	MW PWK
68464	G	kaiṅkalāyaná	kENkalAyana	kainkalāyana	acc	1	1	2	MW PWK
68465		maṅgalāyana	maNgalAyana	mangalāyana		1	1	3	MW PWG PWK
68466		lāṅgalāyana	lANgalAyana	lāngalāyana		1	1	4	MW PWG PWK VEI
68467	G	paiṅgalāyaná	pENgalAyana	paingalāyana	acc	1	1	5	CAE MW PWG PWK VCP
68468	I	maudgalāyana	mOdgalAyana	maudgalāyana		1	1	1	AP
68469	M	jāṅghalāyana	jANGalAyana	jānghalāyana		1	1	1	MW
68470		pracalāyana	pracalAyana	pracalāyana		1	1	2	MW PWK
68471	H	kapiṣṭha--lāyana	kapizWalAyana	kapiṣṭhalāyana	hyph	1	1	1	BHS
68472		kāpiṣṭhalāyana	kApizWalAyana	kāpiṣṭhalāyana		1	1	3	MW PWG PWK
68473	G	kātalāyaná	kAtalAyana	kātalāyana	acc	1	1	3	MW PWG PWK
68474	H	otalāyana	otalAyana	otalāyana		1	1	1	BHS
68475	G	sāptalāyaná	sAptalAyana	sāptalāyana	acc	1	1	3	MW PWG PWK
68476		kandalāyana	kandalAyana	kandalāyana		1	1	3	MW PWG PWK
68477		palāyana	palAyana	palāyana		1	1	7	CAE CCS MD MW PWG PWK VCP
68478	B	apalāyana	apalAyana	apalāyana		1	1	4	BUR CAE PWK SCH
68479		prapalāyana	prapalAyana	prapalāyana		1	1	5	CAE CCS MW PWG PWK
68480	G	cā́palāyana	cApalAyana	cāpalāyana	acc	1	1	3	MW PWG PWK
68481	A	vipalāyana	vipalAyana	vipalāyana		1	1	1	MW
68482		pippalāyana	pippalAyana	pippalāyana		1	1	5	BHS MW PWG PWK VCP
68483		bhūyaḥpalāyana	BUyaHpalAyana	bhūyaḥpalāyana		1	1	3	MD MW PWK
68484		āstibalāyana	AstibalAyana	āstibalāyana		1	1	1	PWK
68485		malāyana	malAyana	malāyana		1	1	3	MW PWG PWK
68486		kāmalāyana	kAmalAyana	kāmalāyana		1	1	5	MW PWG PWK VCP VEI
68487	V	upakosalakā--malāyana	upakosalakAmalAyana	upakosalakāmalāyana	hyph	1	1	1	VEI
68488	G	yāmalāyaná	yAmalAyana	yāmalāyana	acc	1	1	3	MW PWG PWK
68489	G	sāmalāyaná	sAmalAyana	sāmalāyana	acc	1	1	2	PWG PWK
68490	G	taulvalāyaná	tOlvalAyana	taulvalāyana	acc	1	1	3	MW PWG PWK
68491	N	aśvalāyana	asvalAyana	asvalāyana	acc	0	0		
68492	G	āśvalāyaná	AsvalAyana	āsvalāyana	acc	0	0		
68493	G	kālāyaná	kAlAyana	kālāyana	acc	1	1	4	MW PWG PWK VCP
68494		jāṅghālāyana	jANGAlAyana	jānghālāyana		1	1	2	PWG PWK
68495	G	pāñcālāyaná	pAYcAlAyana	pāncālāyana	acc	1	1	3	MW PWG PWK
68496		nālāyana	nAlAyana	nālāyana		1	1	3	MW PWG PWK
68497		kāreṇupālāyana	kAreRupAlAyana	kārenupālāyana		1	1	2	MW PWK
68498		gaupālāyana	gOpAlAyana	gaupālāyana		1	1	4	MW PWG PWK VEI
68499	V	śucivṛkṣa--gaupālāyana	sucivfkzagOpAlAyana	sucivṛkṣagaupālāyana	hyph|acc	0	0		
68500		jābālāyana	jAbAlAyana	jābālāyana		1	1	4	MW PWG PWK VEI
68501		mālāyana	mAlAyana	mālāyana		1	1	3	MW PWG PWK
68502		maṅgalālāyana	maNgalAlAyana	mangalālāyana		1	1	1	PWK
68503	M	jvālāyana	jvAlAyana	jvālāyana		1	1	2	MW VEI
68504	G	vaíśālāyana	vEsAlAyana	vaisālāyana	acc	0	0		
68505	M	gāvi--ṣṭhilāyana	gAvizWilAyana	gāviṣṭhilāyana	hyph	1	1	1	MW
68506	G	bhā́ḍilāyana	BAqilAyana	bhāḍilāyana	acc	1	1	3	MW PWG PWK
68507	G	bhā́ṇḍi--lāyana	BARqilAyana	bhānḍilāyana	hyph|acc	1	1	3	MW PWG PWK
68508		nilāyana	nilAyana	nilāyana		1	1	3	MW PWG PWK
68509		anilāyana	anilAyana	anilāyana		1	1	4	MW PD PWG PWK
68510	G	bilāyana	bilAyana	bilāyana		1	1	4	MW PWG PWK SCH
68511		āmilāyana	AmilAyana	āmilāyana		1	1	2	PWG PWK
68512		vilāyana	vilAyana	vilāyana		1	1	1	PWK
68513		kulāyana	kulAyana	kulāyana		1	1	4	MW PWG PWK SCH
68514	G	paíjūlāyana	pEjUlAyana	paijūlāyana	acc	1	1	3	MW PWG PWK
68515		khārjūlāyana	KArjUlAyana	khārjūlāyana		1	1	2	MW PWK
68516		melāyana	melAyana	melāyana		1	1	3	MW PWG PWK
68517	G	khailāyaná	KElAyana	khailāyana	acc	1	1	4	MW PWG PWK VCP
68518	G	bailāyaná	bElAyana	bailāyana	acc	1	1	3	MW PWG PWK
68519	G	krolāyana	krolAyana	krolāyana		1	1	1	PWG
68520	I	kaulāyana	kOlAyana	kaulāyana		0	0		
68521		jaulāyana	jOlAyana	jaulāyana		1	1	3	PWG PWK VCP
68522		kraulāyana	krOlAyana	kraulāyana		1	1	2	MW PWK
68523		śaulāyana	sOlAyana	saulāyana	acc	0	0		
68524		śuklāyana	suklAyana	suklāyana	acc	0	0		
68525	I	suklāyana	suklAyana	suklāyana		0	0		
68526		vāhlāyana	vAhlAyana	vāhlāyana		1	1	2	MW PWK
68527		vāyana	vAyana	vāyana		1	1	5	BHS BUR MW PWG PWK
68528	G	mārḍā--kavāyaná	mArqAkavAyana	mārḍākavāyana	hyph|acc	1	1	3	MW PWG PWK
68529	G	laigavāyaná	lEgavAyana	laigavāyana	acc	1	1	3	MW PWG PWK
68530	P	gavāyana	gavAyana	gavāyana		0	0		
68531	S	rāghavāyana	rAGavAyana	rāghavāyana		1	1	3	MW PWG PWK
68532		lāghavāyana	lAGavAyana	lāghavāyana		1	1	3	MW PWG PWK
68533		khāṇḍavāyana	KARqavAyana	khānḍavāyana		1	1	5	INM MW PWG PWK VCP
68534		pāṇḍavāyana	pARqavAyana	pānḍavāyana		1	1	4	MW PWG PWK VCP
68535	G	vaiṣṇavāyaná	vEzRavAyana	vaiṣnavāyana	acc	1	1	3	MW PWG PWK
68536	M	ātavāyana	AtavAyana	ātavāyana		1	1	1	MW
68537	G	kaítavāyana	kEtavAyana	kaitavāyana	acc	1	1	3	MW PWG PWK
68538	G	mārdavāyaná	mArdavAyana	mārdavāyana	acc	1	1	3	MW PWG PWK
68539		saindhavāyana	sEnDavAyana	saindhavāyana		1	1	4	INM MW PWG PWK
68540	M	ātma--bhavāyana	AtmaBavAyana	ātmabhavāyana	hyph	1	1	2	MW PWK
68541		samavāyana	samavAyana	samavāyana		1	1	3	MW PWG PWK
68542	M	saubhā--gyavāyana	sOBAgyavAyana	saubhāgyavāyana	hyph	1	1	1	MW
68543	G	abhyavā́yana	aByavAyana	abhyavāyana	acc	1	1	4	MW PWG PWK VCP
68544		anvavāyana	anvavAyana	anvavāyana		1	1	4	MW PD PWG PWK
68545		ananvavāyana	ananvavAyana	ananvavāyana		1	1	3	MW PD PWK
68546	G	pāraśavāyaná	pArasavAyana	pārasavāyana	acc	0	0		
68547	M	gaurivāyana	gOrivAyana	gaurivāyana		1	1	1	MW
68548	G	śaívāyana	sEvAyana	saivāyana	acc	0	0		
68549	V	kapivana--bhauvāyana	kapivanaBOvAyana	kapivanabhauvāyana	hyph	1	1	1	VEI
68550	G	bhauvā́yana	BOvAyana	bhauvāyana	acc	1	1	5	MW PWG PWK SCH VEI
68551	M	haryajvāyana	haryajvAyana	haryajvāyana		1	1	1	MW
68552		kaṇvāyana	kaRvAyana	kanvāyana		1	1	1	PWK
68553		kāṇvāyana	kARvAyana	kānvāyana		1	1	5	GRA MW PWG PWK VEI
68554		ūrdhvāyana	UrDvAyana	ūrdhvāyana		1	1	4	AP MW PWG PWK
68555		dhanvāyana	DanvAyana	dhanvāyana		1	1	7	CAE CCS MD MW PWG PWK VCP
